TImeStep,Flat,Ramp
35573,-168.7594848,-530.5589418
35574,-168.7594848,-530.5589418
35575,-168.7594848,-530.5589418
35576,-336.239355,-530.5589418
35577,-181.0796606,-530.5589418
35578,-175.8154491,-530.5589418
35579,-168.8161752,-530.5589418
35580,-168.8161849,-530.5589418
35581,-168.816185,-530.5589418
35582,-168.816185,-530.5589418
35583,-168.816185,-530.5589418
35584,-168.816185,-530.5589418
35585,-168.816185,-895.5323123
35586,-168.816185,-892.0321644
35587,-168.816185,-892.032164
35588,-168.816185,-892.0321639
35589,-168.816185,-892.0321639
35590,-168.816185,-892.0321639
35591,-168.816185,-892.0321639
35592,-168.816185,-2379.684681
35593,-168.816185,-468.162003
35594,-168.816185,-461.6614936
35595,-168.816185,-461.6614917
35596,-168.816185,-461.6614917
35597,-168.816185,-461.6614917
35598,-168.816185,-461.6614917
35599,-168.816185,-461.6614917
35600,-172.7582507,-464.6627842
35601,-168.7584831,-461.662914
35602,-168.7584846,-461.6629145
35603,-168.7584846,-461.6629145
35604,-168.7584846,-461.6629145
35605,-111.3914188,-461.6629145
35606,-109.4025399,-461.6629145
35607,-255.6484183,-461.6629145
35608,-122.654983,-514.5013488
35609,-109.6707489,-466.8885951
35610,-109.6699886,-461.8886289
35611,-109.6699832,-461.888629
35612,-109.6699831,-461.888629
35613,-109.6699831,-461.888629
35614,-109.6699831,-461.888629
35615,-109.6699831,-461.888629
35616,-129.7479095,-461.888629
35617,-109.7481259,-461.888629
35618,-109.74814,-2449.723995
35619,-116.495534,-466.8885282
35620,-109.4959526,-461.8886295
35621,-109.4959626,-461.888629
35622,-109.4959628,-461.888629
35623,-109.4959628,-461.888629
35624,-262.0675426,-461.888629
35625,-127.7477809,-461.888629
35626,-140.108792,-461.888629
35627,-126.1081914,-461.888629
35628,-126.1081868,-461.888629
35629,-133.845676,-461.888629
35630,-125.844897,-461.888629
35631,-261.1201671,-461.888629
35632,-135.8444702,-461.888629
35633,-125.8448714,-461.888629
35634,-125.8448806,-461.888629
35635,-125.8448808,-461.888629
35636,-125.8448808,-461.888629
35637,-125.8448808,-461.888629
35638,-125.8448808,-427.2199259
35639,-125.8448808,-428.550345
35640,-125.8448808,-421.5509583
35641,-125.8448808,-421.5509588
35642,-125.8448808,-421.5509588
35643,-125.8448808,-421.5509588
35644,-125.8448808,-421.5509588
35645,-125.8448808,-421.5509588
35646,-125.8448808,-421.5509588
35647,-125.8448808,-421.5509588
35648,-125.8448808,-421.5509588
35649,-125.8448808,-421.5509588
35650,-125.8448808,-421.5509588
35651,-125.8448808,-421.5509588
35652,-125.8448808,-421.5509588
35653,-125.8448808,-421.5509588
35654,-125.8448808,-421.5509588
35655,-125.8448808,-421.5509588
35656,-125.8448808,-421.5509588
35657,-125.8448808,-421.5509588
35658,-125.8448808,-421.5509588
35659,-125.8448808,-421.5509588
35660,-125.8448808,-421.5509588
35661,-125.8448808,-421.5509588
35662,-125.8448808,-421.5509588
35663,-125.8448808,-421.5509588
35664,-125.8448808,-421.5509588
35665,-128.8916839,-421.5509588
35666,-125.889272,-421.5509588
35667,-128.9361771,-421.5509588
35668,-128.8868434,-421.5509588
35669,-125.8892371,-421.5509588
35670,-125.8892544,-421.5509588
35671,-125.8892545,-421.5509588
35672,-125.8892545,-421.5509588
35673,-117.6674609,-421.5509588
35674,-109.6670906,-421.5509588
35675,-109.6670877,-421.5509588
35676,-109.6670877,-421.5509588
35677,-109.6670877,-421.5509588
35678,-109.6670877,-421.5509588
35679,-109.6670877,-421.5509588
35680,-109.6670877,-421.5509588
35681,-109.6670877,-421.5509588
35682,-109.6670877,-421.5509588
35683,-109.6670877,-421.5509588
35684,-109.6670877,-421.5509588
35685,-109.6670877,-421.5509588
35686,-109.6670877,-421.5509588
35687,-109.7332033,-421.5509588
35688,-109.7298905,-421.5509588
35689,-109.7298637,-421.5509588
35690,-109.7298635,-421.5509588
35691,-109.7298635,-421.5509588
35692,-109.7298635,-421.5509588
35693,-109.7298635,-421.5509588
35694,-109.7298635,-421.5509588
35695,-117.2322079,-421.5509588
35696,-110.2298809,-421.5509588
35697,-110.2298642,-421.5509588
35698,-110.2298642,-421.5509588
35699,-110.2298642,-421.5509588
35700,-110.2298642,-421.5509588
35701,-110.2298642,-811.2147825
35702,-110.2298642,-432.8058753
35703,-110.2298642,-422.3570551
35704,-874.6870132,-421.356147
35705,-139.6034516,-421.3561439
35706,-117.9269178,-421.3561439
35707,-108.9293856,-421.3561439
35708,-108.9294022,-863.6349125
35709,-108.9294022,-864.1335976
35710,-108.9294022,-861.6336839
35711,-108.9294022,-861.6336843
35712,-108.9294022,-861.6336843
35713,-108.9294022,-861.6336843
35714,-108.9294022,-861.6336843
35715,-108.9294022,-861.6336843
35716,-108.9294022,-861.6336843
35717,-108.9294022,-861.6336843
35718,-108.9294022,-861.6336843
35719,-108.9294022,-861.6336843
35720,-108.9294022,-861.6336843
35721,-108.9294022,-861.6336843
35722,-108.9294022,-861.6336843
35723,-108.9294022,-861.6336843
35724,-108.9294022,-861.6336843
35725,-102.8822958,-442.9136993
35726,-88.88217535,-441.4158221
35727,-88.88216569,-441.4158242
35728,-88.88216557,-441.4158242
35729,-88.88216557,-441.4158242
35730,-88.88216557,-441.4158242
35731,-88.88216557,-441.4158242
35732,-88.88216557,-441.4158242
35733,-88.88216557,-441.4158242
35734,-88.88216557,-441.4158242
35735,-88.88216557,-441.4158242
35736,-88.88216557,-441.4158242
35737,-88.88216557,-441.4158242
35738,-88.88216557,-441.4158242
35739,-88.88216557,-441.4158242
35740,-88.88216557,-441.4158242
35741,-88.88216557,-441.4158242
35742,-88.88216557,-441.4158242
35743,-88.88216557,-441.4158242
35744,-88.88216557,-441.4158242
35745,-88.88216557,-443.4634845
35746,-88.88216557,-441.4633068
35747,-88.88216557,-441.4633066
35748,-88.88216557,-853.1840977
35749,-88.8559424,-854.9347677
35750,-97.85219908,-851.9346713
35751,-88.85231965,-851.9346711
35752,-88.85232818,-851.934671
35753,-109.9952778,-851.9346711
35754,-104.995785,-851.9346711
35755,-104.9957887,-851.9346711
35756,-104.9957887,-851.9346711
35757,-106.8692229,-851.9346711
35758,-104.8754333,-851.9346711
35759,-104.8754811,-851.9346711
35760,-104.8754814,-833.3118523
35761,-104.8754814,-834.0867407
35762,-172.5457371,-831.5887068
35763,-172.5405001,-831.5887129
35764,-172.5404748,-831.5887129
35765,-172.5404747,-831.5887129
35766,-172.5404747,-831.5887129
35767,-172.5404747,-831.5887129
35768,-172.5404747,-831.5887129
35769,-180.7952527,-831.5887129
35770,-176.7940853,-831.5887129
35771,-176.7940774,-831.5887129
35772,-176.7940774,-831.5887129
35773,-176.7940774,-831.5887129
35774,-176.7940774,-831.5887129
35775,-176.7940774,-831.5887129
35776,-176.7940774,-831.5887129
35777,-176.7940774,-831.5887129
35778,-176.7940774,-831.5887129
35779,-176.7940774,-831.5887129
35780,-176.7940774,-831.5887129
35781,-176.7940774,-831.5887129
35782,-176.7940774,-831.5887129
35783,-176.7940774,-831.5887129
35784,-1185.747356,-831.5887129
35785,-121.128231,-831.5887129
35786,-105.1247396,-831.5887129
35787,-105.1247136,-831.5887129
35788,-105.1247134,-831.5887129
35789,-105.1247134,-831.5887129
35790,-105.1247134,-831.5887129
35791,-105.1247134,-837.002733
35792,-105.1247134,-831.5027909
35793,-105.1247134,-831.5027911
35794,-105.1247134,-831.5027911
35795,-105.1247134,-831.5027911
35796,-105.1247134,-831.5027911
35797,-105.1247134,-831.5027911
35798,-105.1247134,-831.5027911
35799,-105.1247134,-831.5027911
35800,-105.1247134,-831.5027911
35801,-105.1247134,-394.8524159
35802,-105.1247134,-381.2478715
35803,-105.1247134,-514.0774337
35804,-105.1247134,-734.7085696
35805,-109.1262669,-387.2479219
35806,-105.1262133,-514.0774336
35807,-105.1262096,-383.7479204
35808,-105.1262096,-514.0774336
35809,-105.1262096,-383.7479204
35810,-105.1262096,-514.0774336
35811,-105.1262096,-383.7479204
35812,-105.1262096,-514.0774336
35813,-105.1262096,-383.7479204
35814,-105.1262096,-514.0774336
35815,-105.1262096,-383.7479204
35816,-105.1262096,-514.0774336
35817,-105.1262096,-383.7479204
35818,-105.1262096,-514.0774336
35819,-105.1262096,-383.7479204
35820,-105.1262096,-514.0774336
35821,-105.1262096,-383.7479204
35822,-105.1262096,-440.4848839
35823,-109.2466933,-429.9846261
35824,-105.2472815,-429.9846251
35825,-105.2472859,-429.9846251
35826,-105.2472859,-429.9846251
35827,-105.2472859,-429.9846251
35828,-105.2472859,-429.9846251
35829,-105.2472859,-429.9846251
35830,-105.2472859,-429.9846251
35831,-132.5307184,-429.9846251
35832,-127.0670457,-429.9846251
35833,-105.0669325,-429.9846251
35834,-105.0669313,-429.9846251
35835,-105.0669313,-429.9846251
35836,-105.0669313,-429.9846251
35837,-107.7575388,-431.6687297
35838,-105.7689938,-795.0878264
35839,-105.7690536,-434.6659463
35840,-105.7690539,-795.0878263
35841,-105.7690539,-434.6659463
35842,-105.7690539,-409.4443795
35843,-105.7690539,-439.6659761
35844,-105.7690539,-409.4443794
35845,-105.7690539,-439.6659761
35846,-105.7690539,-409.4443794
35847,-105.7690539,-439.6659761
35848,-105.7690539,-409.4443794
35849,-105.7690539,-439.6659761
35850,-105.7690539,-409.4443794
35851,-105.7690539,-439.6659761
35852,-105.7690539,-409.4443794
35853,-1014.99461,-439.6659761
35854,-119.0705499,-585.7119875
35855,-110.0690208,-624.9852011
35856,-93.93670237,-620.985461
35857,-88.93676187,-620.9854631
35858,-88.93676236,-620.9854631
35859,-88.93676238,-620.9854631
35860,-88.93676238,-620.9854631
35861,-88.93676238,-620.9854631
35862,-117.1800053,-620.9854631
35863,-105.1795298,-620.9854631
35864,-105.1795262,-620.9854631
35865,-105.1795262,-620.9854631
35866,-105.1795262,-620.9854631
35867,-105.1795262,-620.9854631
35868,-105.1795262,-620.9854631
35869,-105.1795262,-620.9854631
35870,-105.1795262,-620.9854631
35871,-105.1795262,-620.9854631
35872,-105.1795262,-620.9854631
35873,-105.1795262,-620.9854631
35874,-105.1795262,-620.9854631
35875,-105.1795262,-620.9854631
35876,-105.1795262,-620.9854631
35877,-105.1795262,-620.9854631
35878,-105.1795262,-620.9854631
35879,-105.1795262,-620.9854631
35880,-105.1795262,-620.9854631
35881,-105.1795262,-620.9854631
35882,-105.1795262,-620.9854631
35883,-105.1795262,-623.9839201
35884,-105.1795262,-620.9839849
35885,-105.1795262,-620.983986
35886,-105.1795262,-620.983986
35887,-95.02403931,-620.983986
35888,-89.02513219,-620.983986
35889,-89.02513972,-620.983986
35890,-89.02513979,-620.983986
35891,-89.02513979,-620.983986
35892,-89.02513979,-620.983986
35893,-89.02513979,-583.7657668
35894,-89.02513979,-623.9837929
35895,-89.02513979,-620.9839845
35896,-89.02513979,-620.983986
35897,-89.02513979,-620.983986
35898,-89.02513979,-620.983986
35899,-89.02513979,-679.0831055
35900,-89.02513979,-673.3008645
35901,-90.97744799,-660.8011224
35902,-88.97774721,-660.8011234
35903,-88.97774949,-660.8011234
35904,-88.97774951,-660.8011234
35905,-88.97774951,-660.8011234
35906,-88.97774951,-660.8011234
35907,-88.97774951,-660.8011234
35908,-88.97774951,-660.8011234
35909,-88.97774951,-660.8011234
35910,-88.97774951,-660.8011234
35911,-88.97774951,-660.8011234
35912,-88.97774951,-660.8011234
35913,-88.97774951,-660.8011234
35914,-88.97774951,-660.8011234
35915,-88.97774951,-2726.249168
35916,-88.97774951,-2723.249152
35917,-88.97774951,-2723.249152
35918,-88.97774951,-2723.249152
35919,-88.97774951,-2723.249152
35920,-88.97774951,-2723.249152
35921,-88.97774951,-2723.249152
35922,-88.97774951,-2723.249152
35923,-88.97774951,-2723.249152
35924,-88.97774951,-2723.249152
35925,-110.0996231,-2723.249152
35926,-105.0989665,-2723.249152
35927,-105.0989614,-2723.249152
35928,-105.0989614,-2723.249152
35929,-105.0989614,-2723.249152
35930,-105.0989614,-2723.249152
35931,-105.0989614,-2723.249152
35932,-105.0989614,-2723.249152
35933,-105.0989614,-2723.249152
35934,-105.0989614,-2776.062756
35935,-105.0989614,-2763.562755
35936,-105.0989614,-2763.562755
35937,-105.0989614,-2763.562755
35938,-105.0989614,-2763.562755
35939,-105.0989614,-2763.562755
35940,-105.0989614,-2763.562755
35941,-105.0989614,-2763.562755
35942,-105.0989614,-2763.562755
35943,-105.0989614,-2763.562755
35944,-105.0989614,-2763.562755
35945,-105.0989614,-2763.562755
35946,-105.0989614,-2763.562755
35947,-105.0989614,-2763.562755
35948,-105.0989614,-2763.562755
35949,-105.0989614,-2763.562755
35950,-105.0989614,-2763.562755
35951,-105.0989614,-2763.562755
35952,-105.0989614,-2763.562755
35953,-105.0989614,-2769.927145
35954,-105.0989614,-537.3418946
35955,-105.0989614,-501.6621017
35956,-105.0989614,-492.1621733
35957,-105.0989614,-492.1621735
35958,-105.0989614,-492.1621735
35959,-109.2162772,-492.1621735
35960,-96.02536145,-492.1621735
35961,-89.02514136,-492.1621735
35962,-89.02513978,-492.1621735
35963,-89.02513979,-451.602097
35964,-89.02513979,-442.1023582
35965,-89.02513979,-442.1023592
35966,-89.02513979,-442.1023592
35967,-89.02513979,-442.1023592
35968,-89.02513979,-442.1023592
35969,-89.02513979,-442.1023592
35970,-89.02513979,-442.1023592
35971,-89.02513979,-442.1023592
35972,-89.02513979,-442.1023592
35973,-89.02513979,-442.1023592
35974,-89.02513979,-442.1023592
35975,-89.02513979,-442.1023592
35976,-89.02513979,-442.1023592
35977,-89.02513979,-442.1023592
35978,-89.02513979,-442.1023592
35979,-89.02513979,-442.1023592
35980,-89.02513979,-442.1023592
35981,-89.02513979,-442.1023592
35982,-89.02513979,-442.1022472
35983,-89.02513979,-805.5536503
35984,-220.9458139,-802.553503
35985,-240.2289762,-802.5535025
35986,-230.2283454,-802.5535025
35987,-230.2283401,-802.5535025
35988,-230.2283401,-802.5535025
35989,-230.2283401,-802.5535025
35990,-230.2283401,-802.5535025
35991,-230.2283401,-802.5535025
35992,-230.2283401,-802.5535025
35993,-112.3045545,-802.5535025
35994,-117.0263985,-802.5535025
35995,-105.0280044,-802.5535025
35996,-105.0280164,-802.5535025
35997,-105.0280165,-802.5535025
35998,-105.0280165,-802.5535025
35999,-105.0280165,-802.5535025
36000,-105.0280165,-802.5535025
36001,-105.0280165,-803.5533184
36002,-116.2675826,-74.51957077
36003,-116.2696035,-70.52080098
36004,-116.2696116,-70.52080545
36005,-116.2696116,-70.52080544
36006,-116.2696116,-70.52080544
36007,-116.2696116,-70.52080544
36008,-116.2696116,-70.52080544
36009,-116.2696116,-70.52080544
36010,-116.2696116,-70.52080544
36011,-116.2696116,-70.52080544
36012,-116.2696116,-70.52080544
36013,-116.2696116,-70.52080544
36014,-116.2696116,-70.52080544
36015,-116.2696116,-70.52080544
36016,-116.2696116,-70.52080544
36017,-96.59732131,-2275.361234
36018,-95.59696757,-103.1762014
36019,-89.59689362,-99.17773189
36020,-89.59688786,-99.17737348
36021,-89.59688778,-99.17737692
36022,-89.59688778,-99.17737697
36023,-89.59688778,-99.17737697
36024,-89.59688778,-99.17737697
36025,-89.59688778,-99.17737697
36026,-89.59688778,-99.17737697
36027,-89.59688778,-99.17737697
36028,-89.59688778,-99.17737697
36029,-89.6206718,-99.17737697
36030,-89.62052103,-99.17737697
36031,-89.62051986,-99.17737697
36032,-89.62051985,-99.17737697
36033,-89.62051985,-99.17737697
36034,-89.62051985,-152.1824534
36035,-89.62051985,-149.1825242
36036,-89.62051985,-102.1774293
36037,-89.62051985,-99.17737955
36038,-89.62051985,-99.17737699
36039,-89.62051985,-99.17737697
36040,-89.62051985,-99.17737697
36041,-99.38904168,-99.17737697
36042,-99.62205867,-99.17737697
36043,-89.6205318,-99.17737697
36044,-89.62051995,-99.17737697
36045,-89.62051985,-99.17737697
36046,-89.62051985,-99.17737697
36047,-89.62051985,-99.17737697
36048,-89.62051985,-99.17737697
36049,-89.62051985,-99.17737697
36050,-89.62051985,-99.17737697
36051,-89.62051985,-99.17737697
36052,-89.62051985,-99.17737697
36053,-89.62051985,-99.17737697
36054,-89.62051985,-99.17737697
36055,-89.62051985,-99.17737697
36056,-89.62051985,-99.17737697
36057,-89.62051985,-99.17737697
36058,-89.62051985,-99.17737697
36059,-89.62051985,-99.17737697
36060,-89.62051985,-99.17737697
36061,-89.62051985,-99.17737697
36062,-89.62051985,-99.17737697
36063,-89.62051985,-99.17737697
36064,-94.39474183,-99.17737697
36065,-89.39506766,-99.17737697
36066,-89.39507559,-99.17737697
36067,-100.1431486,-99.17737697
36068,-100.396746,-99.17737697
36069,-91.36422137,-110.7462868
36070,-89.36581307,-109.246463
36071,-89.36582457,-109.2464641
36072,-89.36582465,-109.2464641
36073,-89.36582465,-109.2464641
36074,-89.36582465,-109.2464641
36075,-89.36582465,-109.2464641
36076,-89.36582465,-109.2464641
36077,-89.36582465,-473.8155619
36078,-89.36582465,-116.5711862
36079,-89.36582465,-109.070494
36080,-89.36582465,-109.070483
36081,-89.36582465,-109.0704829
36082,-89.36582465,-109.0704829
36083,-89.36582465,-109.0704829
36084,-89.36582465,-109.0704829
36085,-89.36582465,-109.0704829
36086,-89.36582465,-109.0704829
36087,-89.36582465,-109.0704829
36088,-89.36582465,-109.0704829
36089,-89.36582465,-109.0704829
36090,-89.36582465,-109.0704829
36091,-89.36582465,-109.0704829
36092,-89.36582465,-109.0704829
36093,-95.16417709,-109.0704829
36094,-89.1645195,-109.0704829
36095,-89.16452811,-109.0704829
36096,-89.16452825,-109.0704829
36097,-89.16452825,-109.0704829
36098,-89.16452825,-109.0704829
36099,-89.16452825,-109.0704829
36100,-89.16452825,-109.0704829
36101,-89.16452825,-109.0704829
36102,-89.16452825,-109.0704829
36103,-89.16452825,-109.0704829
36104,-89.16452825,-109.0704829
36105,-89.16452825,-109.0704829
36106,-89.16452825,-109.0704829
36107,-89.16452825,-109.0704829
36108,-89.16452825,-109.0704829
36109,-95.1620606,-109.0704829
36110,-89.16209819,-109.0704829
36111,-89.16210373,-109.0704829
36112,-89.1621038,-109.0704829
36113,-89.1621038,-109.0704829
36114,-89.1621038,-109.0704829
36115,-89.1621038,-109.0704829
36116,-89.1621038,-109.0704829
36117,-89.1621038,-109.0704829
36118,-89.1621038,-109.0704829
36119,-89.1621038,-109.0704829
36120,-89.1621038,-109.0704829
36121,-89.1621038,-109.0704829
36122,-89.1621038,-109.0704829
36123,-89.1621038,-109.0704829
36124,-89.1621038,-109.0704829
36125,-89.1621038,-109.0704829
36126,-89.1621038,-109.0704829
36127,-89.1621038,-109.0704829
36128,-89.1621038,-152.7023552
36129,-89.1621038,-149.2017241
36130,-89.1621038,-149.2017202
36131,-89.1621038,-149.2017202
36132,-89.1621038,-149.2017202
36133,-89.1621038,-149.2017202
36134,-89.1621038,-149.2017202
36135,-89.1621038,-149.2017202
36136,-89.1621038,-149.2017202
36137,-89.1621038,-149.2017202
36138,-89.1621038,-149.2017202
36139,-89.1621038,-149.2017202
36140,-89.1621038,-149.2017202
36141,-89.1621038,-149.2017202
36142,-89.1621038,-149.2017202
36143,-89.1621038,-149.2017202
36144,-89.1621038,-149.2017202
36145,-89.1621038,-149.2017202
36146,-89.1621038,-149.2017202
36147,-96.26433038,-149.2017202
36148,-89.26385561,-149.2017202
36149,-89.26385183,-522.4761859
36150,-89.26385181,-160.2023934
36151,-89.26385181,-149.2210834
36152,-89.26385181,-149.2211731
36153,-89.26385181,-149.221181
36154,-89.26385181,-149.2211811
36155,-89.26385181,-149.2211811
36156,-89.26385181,-149.2211811
36157,-89.26385181,-149.2211811
36158,-89.26385181,-149.2211811
36159,-89.26385181,-149.2211811
36160,-89.26385181,-150.2683237
36161,-89.26385181,-149.2684488
36162,-89.26385181,-522.7670479
36163,-89.26385181,-905.4219964
36164,-89.26385181,-900.4211555
36165,-89.26385181,-900.4211477
36166,-89.26385181,-900.4211477
36167,-89.26385181,-900.4211477
36168,-89.26385181,-900.4211477
36169,-89.26385181,-900.4211477
36170,-89.26385181,-900.4211477
36171,-89.26385181,-900.4211477
36172,-89.26385181,-900.4211477
36173,-89.26385181,-900.4211477
36174,-89.26385181,-900.4211477
36175,-89.26385181,-900.4211477
36176,-89.26385181,-900.4211477
36177,-91.31112433,-900.4211477
36178,-89.31082684,-900.4211477
36179,-89.31082453,-900.4211477
36180,-89.31082451,-900.4211477
36181,-89.31082451,-900.4211477
36182,-89.31082451,-900.4211477
36183,-89.31082451,-900.4211477
36184,-89.31082451,-900.4211477
36185,-89.31082451,-900.4211477
36186,-89.31082451,-900.4211477
36187,-89.31082451,-900.4211477
36188,-89.31082451,-900.4211477
36189,-95.1707097,-900.4211477
36190,-89.1715453,-900.4211477
36191,-89.17155179,-900.4211477
36192,-89.17155185,-900.4211477
36193,-89.17155185,-900.4211477
36194,-89.17155185,-900.4211477
36195,-89.17155185,-900.4211477
36196,-89.17155185,-900.4211477
36197,-91.03524512,-900.4211477
36198,-89.0414685,-900.4211477
36199,-89.04151969,-900.4211477
36200,-89.04151999,-900.4211477
36201,-91.99549706,-900.4211477
36202,-118.3324006,-900.4211477
36203,-105.3319964,-900.4211477
36204,-105.3319934,-900.4211477
36205,-233.1202196,-900.6747019
36206,-230.1214511,-900.4202133
36207,-230.1214553,-900.6747017
36208,-230.1214553,-900.4202133
36209,-230.1214553,-900.6747017
36210,-230.1214553,-900.6737874
36211,-230.1214553,-900.6737843
36212,-230.1214553,-900.6737843
36213,-230.1214553,-900.6737843
36214,-230.1214553,-900.6737843
36215,-230.1214553,-900.6737843
36216,-230.1214553,-900.6737843
36217,-230.1214553,-900.6737843
36218,-230.1214553,-900.6737843
36219,-230.1214553,-900.6737843
36220,-230.1214553,-900.6737843
36221,-230.1214553,-900.6737843
36222,-230.1214553,-900.6737843
36223,-230.1214553,-900.6737843
36224,-230.1214553,-900.6737843
36225,-230.1214553,-900.6737843
36226,-230.1214553,-900.6737843
36227,-230.1214553,-900.6737843
36228,-230.1214553,-900.6737843
36229,-230.1214553,-900.6737843
36230,-230.1214553,-900.6737843
36231,-230.1214553,-900.6962677
36232,-230.1214553,-900.6962568
36233,-230.1214553,-900.6962567
36234,-230.1214553,-900.6962567
36235,-230.1214553,-900.6962567
36236,-230.1214553,-900.6962567
36237,-226.8007884,-900.6962567
36238,-213.8018545,-900.6962567
36239,-213.8018642,-900.6962567
36240,-213.8018643,-900.6962567
36241,-213.8018643,-900.6962567
36242,-213.8018643,-900.6962567
36243,-213.8018643,-900.6962567
36244,-213.8018643,-900.6962567
36245,-213.8018643,-900.6962567
36246,-213.8018643,-900.6962567
36247,-213.8018643,-900.6962567
36248,-213.8018643,-900.6962567
36249,-213.8018643,-900.6962567
36250,-213.8018643,-900.6962567
36251,-213.8018643,-900.6962567
36252,-213.8018643,-900.6962567
36253,-217.0016574,-900.6962567
36254,-214.0003914,-900.6962567
36255,-214.0003792,-900.6962567
36256,-214.016052,-900.6962567
36257,-218.9410204,-900.6962567
36258,-213.9414275,-900.6962567
36259,-213.9414313,-900.6962567
36260,-213.9414314,-900.6962567
36261,-213.9414314,-900.6962567
36262,-213.9414314,-900.6962567
36263,-220.0820826,-900.6962567
36264,-214.0811644,-900.6962567
36265,-214.0811556,-900.6962567
36266,-214.0811555,-900.6962567
36267,-214.0811555,-903.1977314
36268,-214.0811555,-900.6977829
36269,-221.0783894,-549.3043491
36270,-214.0785185,-546.9728416
36271,-214.0785284,-537.4728454
36272,-214.0785286,-537.4728454
36273,-214.0785286,-537.4728454
36274,-226.0834529,-537.4728454
36275,-214.0832444,-537.4728454
36276,-214.0832283,-537.4728454
36277,-214.083228,-537.4728454
36278,-219.9426514,-537.4728454
36279,-213.9434958,-537.4728454
36280,-213.9435038,-537.4728454
36281,-213.9435039,-537.4728454
36282,-213.9435039,-537.4728454
36283,-213.9435039,-537.4728454
36284,-223.9393281,-537.4728454
36285,-220.0285034,-538.904573
36286,-214.0279925,-540.4063332
36287,-745.0341322,-537.4065919
36288,-736.0324841,-537.4065933
36289,-736.0324774,-537.4065933
36290,-736.0324774,-537.4065933
36291,-736.0324774,-539.9051262
36292,-736.0324774,-539.9063759
36293,-736.0324774,-154.1883084
36294,-736.0324774,-148.6301698
36295,-736.0324774,-150.6291143
36296,-736.0324774,-148.6291447
36297,-736.0324774,-148.6291465
36298,-736.0324774,-148.6291465
36299,-736.0324774,-148.6291465
36300,-736.0324774,-148.6291465
36301,-736.0324774,-148.6291465
36302,-736.0324774,-148.6291465
36303,-736.0324774,-148.6291465
36304,-736.0324774,-148.6291465
36305,-224.2491409,-148.6291465
36306,-219.2559157,-148.6291465
36307,-214.2558291,-148.6291465
36308,-214.2558221,-148.6291465
36309,-214.255822,-148.6291465
36310,-214.255822,-148.6291465
36311,-214.255822,-148.6291465
36312,-214.255822,-148.6291465
36313,-214.255822,-148.6291465
36314,-214.255822,-148.6291465
36315,-214.255822,-148.6291465
36316,-214.255822,-462.9134153
36317,-214.255822,-152.1289958
36318,-214.255822,-148.6291437
36319,-214.255822,-148.6291465
36320,-214.255822,-148.6291465
36321,-214.255822,-148.6291465
36322,-214.255822,-148.6291465
36323,-214.255822,-148.6291465
36324,-214.255822,-148.6291465
36325,-214.255822,-148.6291465
36326,-214.255822,-158.833741
36327,-214.255822,-148.334259
36328,-214.255822,-148.334262
36329,-214.255822,-148.3342621
36330,-214.255822,-148.3342621
36331,-214.255822,-148.3342621
36332,-214.255822,-148.3342621
36333,-214.255822,-148.3342621
36334,-214.255822,-148.3342621
36335,-214.255822,-148.3342621
36336,-214.255822,-148.3342621
36337,-214.255822,-148.3342621
36338,-214.255822,-148.3342621
36339,-214.255822,-148.3342621
36340,-214.255822,-148.3342621
36341,-214.255822,-148.3342621
36342,-214.255822,-148.3342621
36343,-238.4533812,-148.3342621
36344,-100.228281,-148.3342621
36345,-213.6853045,-148.3342621
36346,-202.6855793,-148.3342621
36347,-202.685592,-148.3342621
36348,-202.6855922,-148.3342621
36349,-202.6855922,-148.3342621
36350,-202.6855922,-148.3342621
36351,-202.6855922,-148.3342621
36352,-202.6855922,-148.3342621
36353,-202.6855922,-148.3342621
36354,-202.6855922,-148.3342621
36355,-211.682056,-148.3342621
36356,-230.3844086,-148.3342621
36357,-206.6839321,-148.3342621
36358,-211.6857591,-148.3342621
36359,-202.6856048,-148.3342621
36360,-202.6855924,-148.3342621
36361,-202.6855922,-148.3342621
36362,-202.6855922,-148.3342621
36363,-202.6855922,-148.3342621
36364,-202.6855922,-148.3342621
36365,-202.6855922,-148.3342621
36366,-202.6855922,-148.3342621
36367,-202.6855922,-148.3342621
36368,-202.6855922,-148.3342621
36369,-202.6855922,-148.3342621
36370,-202.6855922,-148.3342621
36371,-202.6855922,-148.3342621
36372,-202.6855922,-148.3342621
36373,-230.3877697,-148.3342621
36374,-206.6872932,-148.3342621
36375,-202.6856088,-148.3342621
36376,-202.6855924,-148.3342621
36377,-202.6855922,-148.3342621
36378,-202.6855922,-148.3342621
36379,-202.6855922,-148.3342621
36380,-209.1215168,-148.3342621
36381,-240.3860078,-109.3689548
36382,-206.6872931,-108.3685796
36383,-202.6856088,-108.3685775
36384,-202.6855924,-108.3685775
36385,-236.2874827,-108.3685775
36386,-218.2878817,-108.3685775
36387,-218.2878856,-108.3685775
36388,-218.2878856,-108.3685775
36389,-218.2878856,-108.3685775
36390,-218.2878856,-108.3685775
36391,-218.2878856,-108.3685775
36392,-218.2878856,-108.3685775
36393,-218.2878856,-108.3685775
36394,-218.2878856,-108.3685775
36395,-218.2878856,-108.3685775
36396,-218.2878856,-108.3685775
36397,-246.2415946,-108.3685775
36398,-238.2415065,-108.3685775
36399,-238.2415003,-108.3685775
36400,-238.2415002,-108.3685775
36401,-238.2415002,-108.3685775
