Timestep,P0,P1,P2,P3
17846,-97.03910671,-507.522527,-98.44357986,-147.5861627
17847,-97.03910671,-507.522527,-98.44357986,-147.5861627
17848,-97.03910671,-507.522527,-98.44357986,-147.5861627
17849,-97.03910671,-507.522527,-98.44357986,-147.5861627
17850,-97.03910671,-507.522527,-98.44357986,-147.5861627
17851,-97.03910671,-507.522527,-98.44357986,-147.5861627
17852,-97.03910671,-507.522527,-98.44357986,-147.5861627
17853,-97.03910671,-507.522527,-98.44357986,-147.5861627
17854,-97.03910671,-507.522527,-98.44357986,-147.5861627
17855,-97.03910671,-507.522527,-98.44357986,-147.5861627
17856,-97.03910671,-507.522527,-98.44357986,-147.5861627
17857,-97.03910671,-507.522527,-98.43400744,-147.5861627
17858,-97.03910671,-507.522527,-98.43441597,-147.5861627
17859,-97.03910671,-507.522527,-418.8843479,-147.5861627
17860,-97.03910671,-507.522527,-409.8840937,-147.5861627
17861,-97.03910671,-507.522527,-409.8840887,-147.5861627
17862,-97.03910671,-507.522527,-409.8840887,-147.5861627
17863,-97.03910671,-507.522527,-409.8840887,-542.7946224
17864,-97.03910671,-511.6751657,-409.8840887,-535.7947524
17865,-97.03910671,-507.6753895,-409.8840887,-535.7947569
17866,-97.03910671,-507.6753901,-409.8840887,-535.794757
17867,-97.03910671,-507.6753901,-409.8840887,-535.794757
17868,-97.03910671,-507.6753901,-409.8840887,-535.794757
17869,-97.03910671,-507.6753901,-409.8840887,-535.794757
17870,-97.03910671,-507.6753901,-409.8840887,-535.794757
17871,-97.03910671,-507.6753901,-409.8840887,-535.794757
17872,-97.03910671,-507.6753901,-409.8840887,-535.794757
17873,-97.03910671,-507.6753901,-775.6792514,-535.794757
17874,-97.03910671,-507.6753901,-768.6772415,-535.794757
17875,-97.03910671,-507.6753901,-768.6772243,-535.794757
17876,-97.03910671,-507.6753901,-768.6772242,-535.794757
17877,-97.03910671,-507.6753901,-768.6772242,-535.794757
17878,-97.03910671,-507.6753901,-768.6772242,-535.794757
17879,-97.03910671,-507.6753901,-768.6772242,-535.794757
17880,-98.3977599,-507.6753901,-768.6772242,-535.794757
17881,-96.89878602,-507.6753901,-768.6772242,-535.794757
17882,-96.89879621,-507.6753901,-768.6772242,-535.794757
17883,-96.8987963,-507.6753901,-768.6772242,-535.794757
17884,-96.8987963,-507.6753901,-768.6772242,-535.794757
17885,-96.8987963,-507.6753901,-768.6772242,-535.794757
17886,-96.8987963,-507.6753901,-768.6772242,-535.794757
17887,-96.8987963,-507.6753901,-768.6772242,-535.794757
17888,-96.8987963,-507.6753901,-768.6772242,-535.794757
17889,-96.8987963,-507.6753901,-778.9241469,-535.794757
17890,-432.627274,-507.6753901,-810.2709456,-535.794757
17891,-419.6277102,-507.6753901,-805.7707267,-535.794757
17892,-419.627712,-507.6753901,-805.7707253,-535.794757
17893,-419.627712,-507.6753901,-805.7707252,-535.794757
17894,-419.627712,-507.6753901,-775.5187231,-535.794757
17895,-419.627712,-507.6753901,-815.2704608,-535.794757
17896,-419.627712,-507.6753901,-805.7707237,-535.794757
17897,-419.627712,-507.6753901,-805.7707252,-535.794757
17898,-419.627712,-507.6753901,-805.7707252,-535.794757
17899,-419.627712,-507.6753901,-805.7707252,-535.794757
17900,-419.627712,-472.4974632,-805.7707252,-535.794757
17901,-419.627712,-469.705479,-805.7707252,-535.794757
17902,-419.627712,-467.7052121,-805.7707252,-535.794757
17903,-419.627712,-467.7052114,-805.7707252,-535.794757
17904,-421.0739259,-467.7052114,-805.7707252,-535.794757
17905,-418.5739384,-467.7052114,-805.7707252,-535.794757
17906,-418.573938,-467.7052114,-805.7707252,-535.794757
17907,-418.573938,-467.7052114,-805.7707252,-535.794757
17908,-418.573938,-467.7052114,-805.7707252,-535.794757
17909,-418.573938,-467.7052114,-805.7707252,-537.7469264
17910,-418.573938,-467.7052114,-805.7707252,-537.794727
17911,-418.573938,-467.7052114,-805.7707252,-535.7947568
17912,-418.573938,-467.7052114,-805.7707252,-535.794757
17913,-418.573938,-467.7052114,-500.8549164,-535.794757
17914,-418.573938,-467.7052114,-496.8543129,-535.794757
17915,-418.573938,-467.7052114,-496.8543089,-535.794757
17916,-418.573938,-467.7052114,-496.8543089,-535.794757
17917,-418.573938,-467.7052114,-496.8543089,-535.794757
17918,-418.573938,-467.7052114,-496.8543089,-535.794757
17919,-418.573938,-467.7052114,-496.8543089,-535.794757
17920,-420.1490952,-467.7052114,-496.8543089,-535.794757
17921,-417.6492582,-467.7052114,-496.8543089,-535.794757
17922,-417.6492584,-467.7052114,-496.8543089,-535.794757
17923,-417.6492584,-467.7052114,-496.8543089,-535.794757
17924,-417.6492584,-467.7052114,-496.8543089,-535.794757
17925,-417.6492584,-467.7052114,-496.8543089,-535.794757
17926,-417.6492584,-467.7052114,-496.8543089,-535.794757
17927,-417.6492584,-467.7052114,-496.8543089,-535.794757
17928,-417.6492584,-467.7052114,-496.8543089,-535.794757
17929,-417.6398672,-467.7052114,-496.8543089,-535.794757
17930,-417.6402673,-467.7052114,-496.8543089,-535.794757
17931,-467.4089808,-114.8933644,-496.8543089,-535.794757
17932,-457.9087718,-106.8928745,-496.8543089,-535.794757
17933,-457.9087711,-106.8928688,-496.8543089,-535.794757
17934,-457.9087711,-106.8928688,-496.8543089,-535.794757
17935,-464.8836414,-106.8928688,-496.8543089,-535.794757
17936,-459.8835115,-106.8928688,-496.8543089,-535.794757
17937,-459.883512,-106.8928688,-496.9081907,-535.794757
17938,-459.883512,-148.9566517,-496.9068617,-535.794757
17939,-459.883512,-146.9562069,-496.9068557,-535.794757
17940,-459.883512,-146.9562049,-496.9068557,-535.794757
17941,-459.883512,-146.9562049,-496.9068557,-535.794757
17942,-459.883512,-146.9562049,-496.9068557,-535.794757
17943,-459.883512,-146.9562049,-496.9068557,-535.794757
17944,-459.883512,-146.9562049,-496.9068557,-535.794757
17945,-459.883512,-146.9562049,-496.9068557,-535.794757
17946,-459.883512,-462.210105,-496.9068557,-535.794757
17947,-459.883512,-152.9564795,-496.9068557,-535.794757
17948,-459.883512,-146.9562088,-496.9068557,-535.794757
17949,-459.883512,-146.9562049,-496.9068557,-535.794757
17950,-459.883512,-146.9562049,-466.1463784,-535.794757
17951,-459.883512,-146.9562049,-457.1461247,-535.794757
17952,-459.883512,-146.9562049,-457.1461236,-535.794757
17953,-459.883512,-146.9562049,-457.1461236,-535.794757
17954,-459.883512,-146.9562049,-457.1461236,-535.794757
17955,-459.883512,-146.9562049,-457.1461236,-535.794757
17956,-106.3914836,-146.9562049,-457.1461236,-535.794757
17957,-97.39131255,-517.1375356,-457.1461236,-535.794757
17958,-97.3913097,-508.1379494,-457.1461236,-535.794757
17959,-97.39130968,-508.1379509,-457.1461236,-535.794757
17960,-97.39130968,-508.1379509,-457.1461236,-535.794757
17961,-97.39130968,-508.1379509,-457.1461236,-535.794757
17962,-97.39130968,-827.0555615,-457.1461236,-535.794757
17963,-97.39130968,-467.8518234,-457.1461236,-535.794757
17964,-97.39130968,-153.9560991,-457.1461236,-535.794757
17965,-97.39130968,-146.9562032,-457.1461236,-535.794757
17966,-97.39130968,-146.9562049,-457.1461236,-535.794757
17967,-97.39130968,-146.9562049,-457.1461236,-535.794757
17968,-97.39130968,-146.9562049,-457.1461236,-535.794757
17969,-100.7558382,-146.9562049,-457.1461236,-535.794757
17970,-97.25556528,-146.9562049,-457.1461236,-535.794757
17971,-97.25556398,-146.9562049,-457.1461236,-535.794757
17972,-97.25556398,-146.9562049,-457.1461236,-535.794757
17973,-97.25556398,-146.9562049,-457.1461236,-535.794757
17974,-97.25556398,-146.9562049,-457.1461236,-535.794757
17975,-97.25556397,-146.9562049,-457.1461236,-535.794757
17976,-97.25556397,-146.9562049,-457.1461236,-535.794757
17977,-97.25556397,-146.9562049,-457.1461236,-535.794757
17978,-97.25556397,-146.9562049,-457.1461236,-535.794757
17979,-97.25556397,-146.9562049,-457.1461236,-535.794757
17980,-97.25556397,-146.9562049,-457.1461236,-535.794757
17981,-97.25556397,-146.9562049,-457.1461236,-535.794757
17982,-97.25556397,-146.9562049,-457.1461236,-535.794757
17983,-97.25556397,-146.9562049,-457.1461236,-535.794757
17984,-97.25556397,-146.9562049,-457.1461236,-535.794757
17985,-97.25556397,-146.9562049,-457.1461236,-535.794757
17986,-97.25556397,-146.9562049,-457.1461236,-535.794757
17987,-97.25556397,-146.9562049,-457.1461236,-535.794757
17988,-97.25556397,-146.9562049,-106.1057905,-535.794757
17989,-97.25556397,-146.9562049,-98.60598814,-535.794757
17990,-97.25556397,-146.9562049,-98.60599171,-535.794757
17991,-97.25556397,-146.9562049,-98.60599174,-535.794757
17992,-97.25556397,-146.9562049,-98.60599174,-535.794757
17993,-97.25556397,-146.9562049,-98.60599174,-535.794757
17994,-97.25556397,-146.9562049,-98.60599174,-535.794757
17995,-97.25556397,-146.9562049,-98.60599174,-535.794757
17996,-97.25556397,-146.9562049,-98.60599174,-535.794757
17997,-97.25556397,-146.9562049,-98.60599174,-535.794757
17998,-97.25556397,-146.9562049,-98.60599174,-535.794757
17999,-97.25556397,-146.9562049,-98.60599174,-535.794757
18000,-97.25556397,-146.9562049,-98.60599174,-535.794757
18001,-97.25556397,-146.9562049,-98.60599174,-535.794757
18002,-23.39125032,-68.52491981,-22.48644233,-23.9860054
18003,-22.39148396,-236.992519,-22.48670898,-22.48627767
18004,-22.39148381,-232.9927356,-22.48670918,-22.48627791
18005,-22.39148381,-232.9927366,-22.48670918,-22.48627791
18006,-22.39148381,-232.9927366,-22.48670918,-22.48627791
18007,-22.39148381,-232.9927366,-22.48670918,-22.48627791
18008,-22.39148381,-232.9927366,-22.48670918,-22.48627791
18009,-2777.446531,-232.9927366,-22.48670918,-22.48627791
18010,-43.66331908,-232.9927366,-22.48670918,-22.48627791
18011,-32.6632438,-232.9927366,-22.48670918,-22.48627791
18012,-44.47346432,-232.9927366,-22.48670918,-22.48627791
18013,-34.66315638,-232.9927366,-22.48670918,-22.48627791
18014,-32.66324306,-232.9927366,-22.48670918,-22.48627791
18015,-32.66324371,-232.9927366,-22.48670918,-22.48627791
18016,-32.66324371,-232.9927366,-22.48670918,-22.48627791
18017,-36.66414305,-232.9927366,-22.48670918,-22.48627791
18018,-32.66413137,-232.9927366,-22.48670918,-22.48627791
18019,-32.6641313,-232.9927366,-22.48670918,-22.48627791
18020,-32.6641313,-232.9927366,-22.48670918,-22.48627791
18021,-32.6641313,-232.9927366,-22.48670918,-22.48627791
18022,-32.6641313,-232.9927366,-22.48670918,-22.48627791
18023,-32.6641313,-232.9927366,-23.4953481,-22.48627791
18024,-32.6641313,-232.9927366,-22.49530923,-22.48627791
18025,-32.6641313,-232.9927366,-22.49530917,-22.48627791
18026,-32.6641313,-232.9927366,-22.49530917,-22.48627791
18027,-32.6641313,-290.5095682,-22.49530917,-22.48627791
18028,-32.6641313,-283.0095854,-22.49530917,-22.48627791
18029,-32.6641313,-283.0095855,-22.49530917,-22.48627791
18030,-32.6641313,-283.0095855,-22.49530917,-417.5519789
18031,-32.6641313,-283.0095855,-22.49530917,-413.5518241
18032,-32.6641313,-283.0095855,-22.49530917,-466.0723306
18033,-32.6641313,-283.0095855,-22.49530917,-461.57221
18034,-32.6641313,-283.0095855,-22.49530917,-461.5722098
18035,-32.6641313,-283.0095855,-22.49530917,-461.5722098
18036,-32.6641313,-283.0095855,-22.49530917,-461.5722098
18037,-32.6641313,-283.0095855,-22.49530917,-461.5722098
18038,-32.6641313,-283.0095855,-22.49530917,-461.5722098
18039,-32.6641313,-283.0095855,-22.49530917,-461.5722098
18040,-32.6641313,-283.0095855,-22.49530917,-461.5722098
18041,-32.6641313,-283.0095855,-22.49530917,-461.5722098
18042,-32.6641313,-283.0095855,-22.49530917,-461.5722098
18043,-32.6641313,-283.0095855,-22.49530917,-461.5722098
18044,-32.6641313,-283.0095855,-22.49530917,-461.5722098
18045,-32.6641313,-283.0095855,-22.49530917,-462.5659032
18046,-390.9048662,-283.0095855,-22.49530917,-462.5722109
18047,-388.864399,-283.0095855,-22.49530917,-461.5722098
18048,-383.8645656,-283.0095855,-22.49530917,-461.5722098
18049,-383.8645658,-1097.795051,-22.49530917,-461.5722098
18050,-383.8645658,-1243.867412,-22.49530917,-461.5722098
18051,-383.8645658,-1243.867347,-22.49530917,-461.5722098
18052,-383.8645658,-1243.867347,-22.49530917,-461.5722098
18053,-383.8645658,-1243.867347,-22.49530917,-461.5722098
18054,-383.8645658,-1243.867347,-22.49530917,-461.5722098
18055,-383.8645658,-1243.867347,-22.49530917,-461.5722098
18056,-383.8645658,-1243.867347,-22.49530917,-461.5722098
18057,-2420.736528,-1243.867347,-22.49530917,-416.0514417
18058,-393.3646367,-1243.867347,-22.49530917,-411.5515819
18059,-383.8645658,-1243.867347,-22.49530917,-413.535122
18060,-383.8645658,-1243.867347,-22.49530917,-411.5351514
18061,-383.8645658,-1243.867347,-22.49530917,-411.5351514
18062,-383.8645658,-1243.867347,-391.1689877,-411.5351514
18063,-383.8645658,-1243.867347,-196.4632649,-411.5351514
18064,-383.8645658,-1243.867347,-240.3968903,-411.5351514
18065,-383.8645658,-1243.867347,-232.8969867,-411.5351514
18066,-383.8645658,-1243.867347,-232.8969868,-411.5351514
18067,-700.5206746,-1246.346357,-232.8969868,-458.9695496
18068,-695.0206825,-1243.846443,-232.8969868,-505.9905763
18069,-695.0206824,-1243.846443,-232.8969868,-501.4904435
18070,-695.0206824,-1243.846443,-232.8969868,-501.4904433
18071,-695.0206824,-1243.846443,-232.8969868,-501.4904433
18072,-695.0206824,-1243.846443,-232.8969868,-501.4904433
18073,-701.5763003,-1243.846443,-232.8969868,-501.4904433
18074,-701.5204409,-1243.846443,-232.8969868,-116.2258919
18075,-695.0206821,-2532.22586,-232.8969868,-112.2256293
18076,-695.0206824,-1255.346481,-232.8969868,-112.2256289
18077,-340.8310613,-1243.846443,-232.8969868,-112.2256289
18078,-333.8309178,-1243.846443,-199.9591447,-112.2256289
18079,-333.8309169,-1243.846443,-192.9590454,-112.2256289
18080,-333.8309169,-1243.846443,-192.9590453,-504.7043504
18081,-333.8309169,-905.5498951,-192.9590453,-501.7043559
18082,-333.8309169,-903.5499909,-391.8541766,-501.7043559
18083,-333.8309169,-903.5499911,-383.9965721,-501.7043559
18084,-333.8309169,-903.5499911,-25.97424214,-501.7043559
18085,-333.8309169,-903.5499911,-21.97425897,-503.2166601
18086,-333.8309169,-903.5499911,-21.97425945,-501.7166392
18087,-333.8309169,-903.5499911,-21.97425945,-501.7166392
18088,-333.8309169,-903.5499911,-21.97425945,-501.7166392
18089,-333.8309169,-903.5499911,-21.97425946,-506.7592694
18090,-333.8309169,-903.5499911,-21.97425945,-456.2382522
18091,-333.8309169,-903.5499911,-21.97425945,-451.7384058
18092,-333.8309169,-903.5499911,-21.97425945,-451.738406
18093,-333.8309169,-1090.262446,-339.4817735,-451.738406
18094,-333.8309169,-1082.762512,-28.47403954,-451.738406
18095,-333.8309169,-1082.762511,-339.4817734,-451.738406
18096,-333.8309169,-1082.762511,-28.47403954,-451.738406
18097,-333.8309169,-1082.762511,-339.4817734,-451.738406
18098,-333.8309169,-1082.762511,-28.47403954,-456.7394537
18099,-333.8309169,-1082.762511,-339.4817734,-456.7384308
18100,-333.8309169,-1082.762511,-28.47403954,-451.7384061
18101,-333.8309169,-1082.762511,-21.91364161,-451.738406
18102,-333.8309169,-1082.762511,-21.9136607,-451.738406
18103,-333.8309169,-1082.762511,-21.91366082,-451.738406
18104,-333.8309169,-1082.762511,-21.91366082,-451.738406
18105,-333.8309169,-1082.762511,-21.91366082,-451.738406
18106,-333.8309169,-1082.762511,-21.91366082,-451.738406
18107,-333.8309169,-1082.762511,-21.91366082,-451.738406
18108,-333.8309169,-1082.762511,-21.91366082,-451.738406
18109,-387.8195098,-1082.762511,-21.91366082,-451.738406
18110,-383.819535,-1082.762511,-21.91366082,-451.738406
18111,-383.8195343,-1082.762511,-21.91366082,-451.738406
18112,-383.8195343,-1082.762511,-21.91366082,-451.738406
18113,-383.8195343,-1082.762511,-21.91366082,-451.738406
18114,-383.8195343,-1085.787766,-21.91366082,-451.738406
18115,-383.8195343,-1082.787708,-21.91366082,-451.738406
18116,-383.8195343,-1082.787708,-21.91366082,-451.738406
18117,-383.8195343,-1082.787708,-21.91366082,-451.738406
18118,-383.8195343,-1082.787708,-21.91366082,-451.738406
18119,-383.8195343,-1082.787708,-21.91366082,-451.738406
18120,-383.8195343,-1082.787708,-21.91366082,-451.738406
18121,-383.8195343,-1088.253962,-21.91366082,-451.738406
18122,-383.8195343,-786.7229451,-21.91366082,-451.738406
18123,-383.8195343,-782.2232733,-21.91366082,-451.738406
18124,-383.8195343,-787.7579223,-21.91366082,-451.738406
18125,-383.8195343,-782.2579104,-21.91366082,-451.738406
18126,-383.8195343,-782.2579104,-21.91366082,-451.738406
18127,-383.8195343,-782.2579104,-21.91366082,-451.738406
18128,-383.8195343,-782.2579104,-21.91366082,-451.738406
18129,-383.8195343,-782.2579104,-21.91366082,-451.738406
18130,-383.8195343,-782.2579104,-21.91366082,-451.738406
18131,-386.9789749,-782.2579104,-21.91366082,-451.738406
18132,-384.4795633,-782.2579104,-21.91366082,-451.738406
18133,-384.4795642,-782.2579104,-21.91366082,-451.738406
18134,-384.4795642,-782.2579104,-334.9176076,-451.738406
18135,-384.4795642,-741.1824525,-333.10519,-451.738406
18136,-384.4795642,-732.182456,-25.59111372,-451.738406
18137,-384.4795642,-732.182456,-22.09108007,-451.738406
18138,-384.4795642,-732.182456,-22.09107985,-451.738406
18139,-384.4795642,-732.182456,-22.09107985,-451.738406
18140,-384.4795642,-732.182456,-22.09107985,-451.738406
18141,-338.4906268,-732.182456,-22.09107985,-451.738406
18142,-334.490572,-792.2693419,-22.09107985,-451.738406
18143,-334.4905729,-782.2693388,-22.09107985,-451.738406
18144,-334.4905729,-782.2693388,-22.09107985,-451.738406
18145,-334.4905729,-782.2693388,-22.09107985,-451.738406
18146,-334.4905729,-782.2693388,-22.09107985,-451.738406
18147,-334.4905729,-782.2693388,-22.09107985,-451.738406
18148,-334.4905729,-782.2693388,-22.97750561,-451.738406
18149,-334.4905729,-638.9360153,-21.97753689,-451.738406
18150,-334.4905729,-630.9362831,-21.9775371,-451.738406
18151,-334.4905729,-630.9362833,-21.97753711,-451.738406
18152,-334.4905729,-630.9362833,-21.97753711,-451.738406
18153,-334.4905729,-630.9362833,-21.97753711,-451.738406
18154,-334.4905729,-630.9362833,-21.97753711,-451.738406
18155,-334.4905729,-630.9362833,-21.97753711,-451.738406
18156,-334.4905729,-630.9362833,-21.97753711,-451.738406
18157,-334.4905729,-766.0423664,-23.09111351,-451.738406
18158,-334.4905729,-761.5423872,-22.09108008,-451.738406
18159,-334.4905729,-761.5423876,-22.09107985,-451.738406
18160,-334.4905729,-761.5423876,-22.09107985,-451.738406
18161,-334.4905729,-761.5423876,-22.09107985,-451.738406
18162,-334.4905729,-761.5423876,-22.09107985,-451.738406
18163,-334.4905729,-761.5423876,-22.09107985,-451.738406
18164,-334.4905729,-761.5423876,-22.09107985,-451.738406
18165,-334.4905729,-761.5423876,-22.09107985,-451.738406
18166,-334.4905729,-761.5423876,-22.09107985,-451.738406
18167,-334.4905729,-761.5423876,-22.09107985,-451.738406
18168,-334.4905729,-761.5423876,-22.09107985,-451.738406
18169,-334.4905729,-761.5423876,-22.09107985,-451.738406
18170,-334.4905729,-761.5423876,-22.09107985,-451.738406
18171,-334.4905729,-761.5423876,-22.09107985,-451.738406
18172,-334.4905729,-761.5423876,-22.09107985,-451.738406
18173,-334.4905729,-761.5423876,-22.09107985,-451.738406
