Timestep,l_0.0001,l_0.001,l_0.01,l_0.05
12692,-283.4997016,-126.2812583,-105.3554067,-284.0017792
12693,-283.3589271,-126.2812583,-105.3554229,-284.0017792
12694,-280.358737,-126.2812583,-105.3554232,-284.0017792
12695,-280.3587334,-126.2812583,-105.3554232,-284.0017792
12696,-280.3587334,-118.1284879,-105.3554232,-284.0017792
12697,-280.3587334,-110.1288764,-269.1782699,-284.0017792
12698,-280.3587334,-110.1288797,-262.0612806,-284.0017792
12699,-271.5197477,-110.1288797,-116.2322612,-284.0017792
12700,-264.5195802,-110.1288797,-105.2310752,-284.0017792
12701,-264.519581,-110.1288797,-105.2310661,-284.0017792
12702,-264.519581,-110.1288797,-105.2310661,-284.0017792
12703,-264.519581,-110.1288797,-105.2310661,-284.0017792
12704,-295.8592904,-110.1288797,-105.2310661,-409.4649196
12705,-280.8592861,-115.0551164,-105.2310661,-298.0014441
12706,-280.8592861,-110.0554614,-105.2310661,-284.001774
12707,-280.8592861,-104.9913685,-105.2310661,-284.0017792
12708,-280.8592861,-125.0552264,-105.2310661,-284.0017792
12709,-280.8592861,-110.0554519,-105.2310661,-284.0017792
12710,-280.8592861,-110.0554641,-105.2310661,-284.0017792
12711,-280.8592861,-110.0554643,-105.2310661,-284.0017792
12712,-280.8592861,-110.0554643,-245.2012366,-284.0017792
12713,-280.8592861,-110.0554643,-239.0450504,-284.0017792
12714,-290.2449675,-110.0554643,-116.0530902,-284.0017792
12715,-281.2435814,-110.0554643,-105.0559656,-284.0017792
12716,-281.2435719,-110.0554643,-105.0559864,-284.0017792
12717,-281.2435718,-110.0554643,-105.0559865,-284.0017792
12718,-281.2435718,-110.0554643,-105.0559865,-284.0017792
12719,-281.2435718,-110.0554643,-105.0559865,-284.0017792
12720,-281.2435718,-110.0554643,-105.0559865,-284.0017792
12721,-281.2435718,-110.0554643,-105.0559865,-284.0017792
12722,-281.2435718,-110.0554643,-105.0559865,-284.0017792
12723,-281.2435718,-110.0554643,-105.0559865,-284.0017792
12724,-281.2435718,-110.0554643,-105.0559865,-284.0017792
12725,-281.2435718,-110.0554643,-105.0559865,-308.14622
12726,-281.2435718,-110.0554643,-105.0559865,-284.1471896
12727,-281.2435718,-110.0554643,-105.0559865,-284.1471995
12728,-281.2435718,-110.0554643,-105.0559865,-284.1471995
12729,-281.2435718,-110.0554643,-105.0559865,-284.1471995
12730,-281.2435718,-110.0554643,-105.0559865,-284.1471995
12731,-281.2435718,-110.0554643,-105.0559865,-284.1471995
12732,-281.2435718,-110.0554643,-105.0559865,-284.1471995
12733,-281.2435718,-110.0554643,-96.85585668,-284.1471995
12734,-281.2435718,-110.0554643,-88.857619,-284.1471995
12735,-281.2435718,-110.0554643,-88.85763116,-284.1471995
12736,-281.2435718,-110.0554643,-88.85763126,-284.1471995
12737,-281.2435718,-110.0554643,-88.85763126,-284.1471995
12738,-281.2435718,-110.0554643,-88.85763126,-284.1471995
12739,-281.2435718,-110.0554643,-88.85763126,-284.1471995
12740,-281.2435718,-110.0554643,-88.85763126,-284.1471995
12741,-281.2435718,-110.0554643,-91.67958204,-284.1471995
12742,-281.2435718,-110.0554643,-88.68041554,-284.1471995
12743,-281.2435718,-110.0554643,-88.68042161,-284.1471995
12744,-281.2435718,-110.0554643,-88.68042163,-284.1471995
12745,-274.0337992,-110.0554643,-88.68042163,-284.1471995
12746,-265.0342433,-110.0554643,-88.68042163,-284.1471995
12747,-265.0342426,-110.0554643,-88.68042163,-284.1471995
12748,-265.0342426,-110.0554643,-88.68042163,-284.1471995
12749,-265.0342426,-110.0554643,-121.3721656,-284.1471995
12750,-265.0342426,-110.0554643,-104.3727767,-284.1471995
12751,-265.0342426,-110.0554643,-104.3727814,-291.2727351
12752,-265.0342426,-110.0554643,-104.3727815,-291.1467644
12753,-265.0342426,-110.0554643,-104.3727815,-288.07833
12754,-265.0342426,-110.0554643,-104.3727815,-284.0785726
12755,-265.0342426,-110.0554643,-104.3727815,-284.0785739
12756,-265.0342426,-110.0554643,-104.3727815,-284.0785739
12757,-265.0342426,-110.0554643,-104.3727815,-284.0785739
12758,-254.0342333,-110.0554643,-104.3727815,-284.0785739
12759,-245.0334147,-110.0554643,-104.3727815,-284.0785739
12760,-245.033408,-110.0554643,-104.3727815,-284.0785739
12761,-283.8251259,-110.0554643,-104.3727815,-284.0785739
12762,-264.8255813,-110.0554643,-104.3727815,-284.0785739
12763,-264.8255851,-110.0554643,-104.3727815,-284.0785739
12764,-264.8255851,-110.0554643,-104.3727815,-292.524519
12765,-264.8255851,-110.0554643,-108.3712765,-304.4030837
12766,-264.8255851,-110.0554643,-104.3712795,-299.4031611
12767,-264.8255851,-110.0554643,-104.3712826,-299.4031616
12768,-264.8255851,-110.0554643,-104.3712826,-299.4031616
12769,-264.8255851,-110.0554643,-104.3712826,-299.4031616
12770,-264.8255851,-110.0554643,-104.3712826,-299.4031616
12771,-264.8255851,-110.0554643,-104.3712826,-299.4031616
12772,-264.8255851,-110.0554643,-104.3712826,-299.4031616
12773,-264.8255851,-110.0554643,-104.3712826,-299.4031616
12774,-264.8255851,-110.0554643,-104.3712826,-299.4031616
12775,-264.8255851,-110.0554643,-104.3712826,-299.4031616
12776,-264.8255851,-110.0554643,-111.2144408,-299.4031616
12777,-264.8255851,-110.0554643,-104.2153419,-413.4801317
12778,-264.8255851,-110.0554643,-104.2153485,-408.4801509
12779,-264.8255851,-110.0554643,-104.2153485,-408.4801511
12780,-264.8255851,-110.0554643,-104.2153485,-408.4801511
12781,-268.6329537,-110.0554643,-104.2153485,-408.4801511
12782,-264.6335293,-110.0554643,-104.2153485,-408.4801511
12783,-264.6335332,-110.0554643,-127.659342,-408.4801511
12784,-264.6335333,-110.0554643,-104.658456,-408.4801511
12785,-264.6335333,-110.0554643,-104.6584492,-408.4801511
12786,-264.6335333,-110.0554643,-104.6584492,-416.9417511
12787,-264.6335333,-119.1884073,-104.6584492,-408.9386824
12788,-264.6335333,-110.1877419,-104.6584492,-408.938655
12789,-262.8436171,-110.1877365,-104.6584492,-408.9386547
12790,-244.8431013,-110.1877365,-104.6584492,-408.9386547
12791,-244.843097,-110.1877365,-104.6584492,-408.9386547
12792,-244.843097,-110.1877365,-104.6584492,-408.9386547
12793,-244.843097,-110.1877365,-108.6599558,-558.8733653
12794,-244.843097,-110.1877365,-104.6599479,-547.8735003
12795,-244.843097,-110.1877365,-104.6599449,-547.8735005
12796,-244.843097,-110.1877365,-104.6599448,-547.8735005
12797,-244.843097,-110.1877365,-104.6599448,-417.5376769
12798,-244.843097,-110.1877365,-104.6599448,-406.5382379
12799,-244.843097,-110.1877365,-104.6599448,-406.5382411
12800,-244.843097,-110.1877365,-104.6599448,-411.5897064
12801,-244.843097,-110.1877365,-104.6599448,-407.5897862
12802,-402.2825453,-110.1877365,-104.6599448,-407.589787
12803,-386.2828881,-110.1877365,-104.6599448,-407.589787
12804,-386.282889,-110.1877365,-104.6599448,-409.6763004
12805,-386.2828891,-110.1877365,-104.6599448,-407.6740905
12806,-386.2828891,-110.1877365,-104.6599448,-407.6740778
12807,-386.2828891,-110.1877365,-104.6599448,-407.6740777
12808,-386.7653682,-110.1877365,-104.6599448,-407.6740777
12809,-391.8757861,-110.1877365,-104.6599448,-407.6740777
12810,-387.8759416,-110.1877365,-104.6599448,-407.6740777
12811,-387.8759425,-110.1877365,-104.6599448,-407.6740777
12812,-387.8759425,-110.1877365,-104.6599448,-407.6740777
12813,-387.8759425,-110.1877365,-104.6599448,-407.6740777
12814,-387.8759425,-110.1877365,-104.6599448,-407.6740777
12815,-387.8759425,-110.1877365,-104.6599448,-407.6740777
12816,-387.8759425,-110.1877365,-104.6599448,-407.6740777
12817,-387.8759425,-110.1877365,-104.6599448,-407.6740777
12818,-387.8759425,-110.1877365,-104.6599448,-407.6740777
12819,-387.8759425,-110.1877365,-104.6599448,-407.6740777
12820,-387.8759425,-110.1877365,-104.6599448,-407.6740777
12821,-387.8759425,-147.7471734,-104.6599448,-269.0687325
12822,-387.8759425,-125.7478225,-104.6599448,-148.8068154
12823,-387.8759425,-125.7478279,-104.6599448,-150.3833666
12824,-387.8759425,-125.747828,-104.6599448,-128.3842592
12825,-387.8759425,-125.747828,-104.6599448,-128.384266
12826,-387.8759425,-125.747828,-104.6599448,-128.384266
12827,-387.8759425,-125.747828,-104.6599448,-128.384266
12828,-387.8759425,-125.747828,-104.6599448,-128.384266
12829,-387.8759425,-125.747828,-104.6599448,-128.384266
12830,-387.8759425,-125.747828,-104.6599448,-128.384266
12831,-387.8759425,-125.747828,-104.6599448,-128.384266
12832,-387.8759425,-125.747828,-104.6599448,-128.384266
12833,-387.5568579,-125.747828,-94.52142749,-128.384266
12834,-387.5582701,-125.747828,-88.52340195,-128.384266
12835,-387.5582768,-125.747828,-88.52322651,-128.384266
12836,-387.5582768,-125.747828,-88.52380814,-128.384266
12837,-387.5582769,-125.747828,-88.52380298,-128.384266
12838,-387.5582769,-898.7199738,-112.7230668,-128.384266
12839,-387.5582769,-890.7197345,-96.52203627,-128.384266
12840,-387.5582769,-890.7197343,-92.66911735,-128.384266
12841,-387.5583267,-890.7197343,-93.6669306,-128.384266
12842,-387.5586219,-890.7197343,-88.66697601,-128.384266
12843,-387.5582771,-890.7197343,-88.66698042,-128.384266
12844,-391.5598676,-890.7197343,-88.66698048,-128.384266
12845,-289.2720288,-912.1039355,-88.66698048,-128.384266
12846,-281.2696937,-891.1038444,-88.66698048,-128.384266
12847,-277.2693333,-911.2017726,-88.66698048,-128.384266
12848,-277.2693304,-907.2016163,-88.66698048,-128.384266
12849,-277.2693304,-907.2016162,-88.66698048,-128.4023542
12850,-277.2693304,-907.2016162,-88.66698048,-128.4023081
12851,-277.2693304,-907.2016162,-88.66698048,-128.4023075
12852,-277.2693304,-907.2016162,-88.66698048,-128.4023075
12853,-277.2693304,-911.4478464,-88.66698048,-128.4023075
12854,-277.2693304,-903.4478419,-88.66698048,-128.4023075
12855,-277.2693304,-903.4478421,-88.66698048,-128.4023075
12856,-277.2693304,-903.4478421,-88.66698048,-128.4023075
12857,-277.2693304,-903.4478421,-91.58699593,-128.4023075
12858,-277.2693304,-903.4478421,-88.58673875,-128.4023075
12859,-277.2693304,-903.4478421,-88.58673319,-128.4023075
12860,-277.2693304,-903.4478421,-88.58673314,-128.4023075
12861,-277.2693304,-903.4478421,-91.76621583,-128.4023075
12862,-277.2693304,-903.4478421,-88.76533468,-128.4023075
12863,-277.2693304,-903.4478421,-88.76532837,-128.4023075
12864,-277.2693304,-903.4478421,-88.76532835,-128.4023075
12865,-287.5495887,-903.4478421,-88.76532835,-128.4023075
12866,-281.5486299,-903.4478421,-88.76532835,-128.4023075
12867,-281.5486229,-903.4478421,-88.76532835,-128.4023075
12868,-281.5486228,-903.4478421,-88.76532835,-128.4023075
12869,-281.5486228,-919.083519,-88.76532835,-128.4023075
12870,-281.5486228,-907.0835164,-88.76532835,-128.4023075
12871,-245.5985917,-907.083516,-88.76532835,-134.0343592
12872,-245.5738566,-907.083516,-88.76532835,-131.0906632
12873,-245.573912,-907.083516,-88.76532835,-134.4589865
12874,-245.5739119,-907.083516,-88.76532835,-128.4572556
12875,-245.5739119,-907.083516,-88.76532835,-128.457244
12876,-245.5739119,-907.083516,-88.76532835,-128.457244
12877,-245.5739119,-907.083516,-88.76532835,-128.457244
12878,-245.5739119,-907.083516,-88.76532835,-128.457244
12879,-245.5739119,-907.083516,-88.76532835,-128.457244
12880,-245.5739119,-907.083516,-88.76532835,-128.457244
12881,-245.5739119,-907.083516,-88.76532835,-131.5311231
12882,-245.5739119,-907.083516,-88.76532835,-128.5314094
12883,-1070.880658,-907.083516,-88.76532835,-128.5314151
12884,-1057.881122,-907.083516,-88.76532835,-128.5314152
12885,-1057.881123,-907.083516,-88.76532835,-128.5314152
12886,-1057.881123,-907.083516,-88.76532835,-128.5314152
12887,-1057.881123,-907.083516,-88.76532835,-128.5314152
12888,-1057.881123,-907.083516,-88.76532835,-128.5314152
12889,-1057.881123,-898.8073771,-88.76532835,-128.5314152
12890,-1057.881123,-886.8079949,-88.76532835,-128.5314152
12891,-293.5294347,-886.8079954,-88.76532835,-128.5314152
12892,-281.5270794,-886.8079954,-88.76532835,-128.5314152
12893,-281.5270625,-886.8079954,-92.76686519,-128.5314152
12894,-281.5270624,-886.8079954,-88.76682077,-128.5314152
12895,-281.5270624,-886.8079954,-88.76681714,-128.5314152
12896,-281.5270624,-886.8079954,-88.7668171,-128.5314152
12897,-281.5270624,-886.8079954,-88.7668171,-128.5314152
12898,-281.5270624,-886.8079954,-88.7668171,-128.5314152
12899,-281.5270624,-886.8079954,-88.7668171,-282.0360822
12900,-281.5270624,-886.8079954,-88.7668171,-264.0377107
12901,-281.5270624,-886.8079954,-97.00974034,-264.0376877
12902,-281.5270624,-886.8079954,-90.88965662,-264.0376872
12903,-342.0929478,-886.8079954,-88.89577997,-264.0376872
12904,-334.0923829,-886.8079954,-88.89582925,-264.0376872
12905,-334.0923785,-886.8079954,-92.89431283,-264.0376872
12906,-334.0923785,-886.8079954,-88.89434062,-264.0376872
12907,-334.0923785,-886.8079954,-88.89434412,-264.0376872
12908,-334.0923785,-886.8079954,-88.89434417,-264.0376872
12909,-334.0923785,-886.8079954,-90.89391681,-264.0376872
12910,-334.0923785,-886.8079954,-90.89433033,-150.2277285
12911,-334.0923785,-886.8079954,-88.89434243,-124.2284042
12912,-334.0923785,-886.8079954,-88.89434414,-124.2284209
12913,-334.0923785,-886.8079954,-96.6448452,-124.2284212
12914,-334.0923785,-886.8079954,-99.64861411,-124.2284212
12915,-334.0923785,-886.8079954,-119.9979459,-130.4530687
12916,-334.0923785,-886.8079954,-129.1985386,-124.4535617
12917,-334.0923785,-886.8079954,-121.1967283,-124.4535727
12918,-334.0923785,-886.8079954,-121.1967161,-124.4535728
12919,-342.0901721,-886.8079954,-121.196716,-124.4535728
12920,-334.0894584,-886.8079954,-121.196716,-124.4535728
12921,-334.0894527,-886.8079954,-121.196716,-124.4535728
12922,-334.0894526,-886.8079954,-121.196716,-124.4535728
12923,-334.0894526,-886.8079954,-121.196716,-124.4535728
12924,-334.0894526,-886.8079954,-121.196716,-131.1985952
12925,-334.0894526,-886.8079954,-126.4344856,-124.1980034
12926,-334.0894526,-886.8079954,-129.6611483,-124.1979908
12927,-334.0894526,-886.8079954,-129.4348338,-124.1979907
12928,-334.0894526,-886.8079954,-129.6611484,-124.1979907
12929,-334.0894526,-886.8079954,-164.8386502,-124.1979907
12930,-334.0894526,-886.8079954,-149.6102403,-124.1979907
12931,-334.0894526,-886.8079954,-141.6095154,-124.1979907
12932,-334.0894526,-886.8079954,-141.609501,-165.7088847
12933,-334.0894526,-886.8079954,-141.6095009,-140.7079429
12934,-334.0894526,-902.1394906,-141.6095009,-140.7079357
12935,-334.0894526,-891.1394838,-141.6095009,-140.7079356
12936,-334.0894526,-891.1394842,-141.6095009,-140.7079356
12937,-334.0894526,-891.1394842,-141.6095009,-140.7079356
12938,-334.0894526,-891.1394842,-141.6095009,-140.7079356
12939,-334.0894526,-891.1394842,-141.6095009,-140.7079356
12940,-334.0894526,-891.1394842,-141.6095009,-140.7079356
12941,-334.0894526,-891.1394842,-143.7360075,-171.0224289
12942,-334.0894526,-891.1394842,-137.5510987,-140.0230451
12943,-334.0894526,-891.1394842,-129.7714915,-140.02305
12944,-334.0894526,-694.5803446,-121.7722012,-140.0230501
12945,-369.9198963,-679.5821111,-121.7722167,-140.0230501
12946,-339.0904407,-679.5821211,-121.7722169,-140.0230501
12947,-334.0894607,-679.5821211,-121.7722169,-140.0230501
12948,-334.0894527,-679.5821211,-121.7722169,-140.0230501
12949,-334.0894526,-679.5821211,-121.7722169,-140.0230501
12950,-367.7693289,-679.5821211,-121.7722169,-140.0230501
12951,-349.7694626,-679.5821211,-121.8012282,-140.0230501
12952,-349.7694633,-679.5821211,-121.8013637,-140.0230501
12953,-349.7694633,-679.5821211,-121.8013647,-140.0230501
12954,-349.7694633,-679.5821211,-121.8013647,-140.0230501
12955,-349.7694633,-679.5821211,-121.8013647,-140.0230501
12956,-349.7694633,-679.5821211,-121.8013647,-140.0230501
12957,-452.9126258,-679.5821211,-121.8013647,-140.0230501
12958,-435.913561,-679.5821211,-121.8013647,-140.0230501
12959,-435.9135615,-679.5821211,-121.8013647,-140.0230501
12960,-435.9135615,-679.5821211,-121.8013647,-140.0230501
12961,-435.9135615,-666.2583279,-121.8013647,-140.0230501
12962,-435.9135615,-659.258705,-121.8013647,-140.0230501
12963,-435.9135615,-659.2587099,-121.8013647,-140.0230501
12964,-435.9135615,-659.2587099,-121.8013647,-140.0230501
12965,-435.9135615,-686.5824742,-121.8013647,-140.0230501
12966,-435.9135615,-679.5821263,-121.8013647,-140.0230501
12967,-435.9135615,-679.5821212,-121.8013647,-140.0230501
12968,-412.9640291,-679.5821211,-121.8013647,-140.0230501
12969,-403.9633963,-679.5821211,-128.8042738,-140.0230501
12970,-403.9633908,-679.5821211,-121.8042355,-140.0230501
12971,-403.9633908,-679.5821211,-121.8042296,-140.0230501
12972,-403.9633908,-679.5821211,-121.8042295,-140.0230501
12973,-403.9633908,-679.5821211,-184.3722988,-140.0230501
12974,-403.9633908,-679.5821211,-173.372494,-140.0230501
12975,-403.9633908,-679.5821211,-193.8702971,-140.0230501
12976,-403.9633908,-292.2592183,-176.8686508,-140.0230501
12977,-403.9633908,-280.2603297,-176.8703947,-140.0230501
12978,-403.9633908,-280.2603325,-172.8703676,-140.0230501
12979,-403.9633908,-280.2603325,-172.8703635,-140.0230501
12980,-403.9633908,-280.2603325,-172.8703634,-140.0230501
12981,-403.9633908,-280.2603325,-172.8703634,-140.0230501
12982,-403.9633908,-280.2603325,-172.8703634,-140.0230501
12983,-403.9633908,-280.2603325,-172.8703634,-140.0230501
12984,-403.9633908,-280.2603325,-172.8703634,-140.0230501
12985,-404.4434802,-280.2603325,-172.8703634,-140.0230501
12986,-401.4432577,-280.2603325,-172.8703634,-140.0230501
12987,-401.4432558,-280.2603325,-172.8703634,-140.0230501
12988,-401.4432558,-280.2603325,-172.8703634,-140.0230501
12989,-401.4432558,-280.2603325,-172.8703634,-140.0230501
12990,-401.4432558,-280.2603325,-172.8703634,-140.0230501
12991,-401.4432558,-280.2603325,-172.8703634,-140.0230501
12992,-401.4432558,-280.2603325,-172.8703634,-140.0230501
12993,-408.2499916,-280.2603325,-172.8703634,-140.0230501
12994,-401.2497942,-280.2603325,-172.8703634,-140.0230501
12995,-401.249796,-280.2603325,-172.8703634,-140.0230501
12996,-401.249796,-280.2603325,-172.8703634,-140.0230501
12997,-401.249796,-280.2603325,-172.8703634,-140.0230501
12998,-401.249796,-280.2603325,-172.8703634,-140.0230501
12999,-401.249796,-280.2603325,-172.8703634,-140.0230501
13000,-401.249796,-276.7990402,-172.8703634,-140.0230501
13001,-401.249796,-264.7970817,-172.8703634,-140.0230501
13002,-118.266363,-126.2633852,-94.68985745,-378.6607646
13003,-116.2683879,-116.265421,-118.6881304,-1203.887176
13004,-116.2683961,-116.2654296,-110.6879868,-391.6633438
13005,-125.4018427,-116.2654296,-110.6879794,-368.5882288
13006,-116.4013751,-116.2654296,-110.6879793,-368.5918338
13007,-116.4013723,-116.2654296,-110.6879793,-368.5918654
13008,-116.4013722,-116.2654296,-110.6879793,-368.5918656
13009,-116.4013722,-116.2654296,-110.6879793,-368.5918656
13010,-116.4013722,-116.2654296,-110.6879793,-368.5918656
13011,-116.4013722,-116.2654296,-110.6879793,-368.5918656
13012,-116.4013722,-116.2654296,-110.6879793,-360.5227001
13013,-116.4013722,-116.2654296,-110.6879793,-368.5955263
13014,-116.4013722,-116.2654296,-118.8071552,-368.5918976
