Train,Test
-21.86482287,
-21.86482287,
-21.86482287,
-21.86482287,
-21.86482287,
-21.86482287,
-21.86482287,
-21.86482287,
-21.86482287,
-21.86482287,
-21.86482287,
-21.86482287,
-21.86482287,
-21.86482287,
-21.86482287,
-21.86482287,
-21.86482287,
-21.86482287,
-21.86482287,
-22.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-21.872878,
-27.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-421.0916438,
-29.42333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-21.92333934,
-24.40984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.90984958,
-21.85288791,
-21.85288791,
-21.85288791,
-21.85288791,
-21.85288791,
-24.82717734,
-21.82717734,
-21.82717734,
-21.82717734,
-21.82717734,
-21.82717734,
-21.82717734,
-21.82717734,
-21.82717734,
-21.82717734,
-21.82717734,
-22.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-21.82179371,
-62.74737011,
-61.74737011,
-61.74737011,
-61.74737011,
-61.74737011,
-61.74737011,
-61.74737011,
-61.74737011,
-61.74737011,
-61.74737011,
-61.74737011,
-61.74737011,
-114.2463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-111.7463408,
-115.7806184,
-111.7806184,
-156.3284967,
-153.4766066,
-116.5042106,
-509.6054412,
-118.0577765,
-115.0415045,
-115.0577765,
-115.0415045,
-115.0577765,
-115.0415045,
-115.0577765,
-115.0415045,
-115.0577765,
-115.0415045,
-115.0577765,
-115.0415045,
-115.0577765,
-115.0415045,
-115.0577765,
-115.0415045,
-115.0577765,
-115.0415045,
-115.0577765,
-115.0415045,
-115.0577765,
-115.0415045,
-115.0577765,
-115.0415045,
-115.0577765,
-115.0415045,
-115.0577765,
-115.0415045,
-115.0577765,
-115.0415045,
-115.2253469,
-115.5415045,
-112.0415045,
-112.0415045,
-112.0415045,
-112.0415045,
-112.0415045,
-112.0415045,
-112.0415045,
-112.0415045,
-112.0415045,
-112.0415045,
-112.0415045,
-112.0415045,
-112.0415045,
-112.0415045,
-76.98959446,
-71.98959446,
-71.98959446,
-75.00578332,
-72.00578332,
-72.00578332,
-72.00578332,
-72.00578332,
-72.00578332,
-72.00578332,
-72.00578332,
-445.2512722,
-67.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-62.13130796,
-65.13062195,
-62.13073333,
-62.13073333,
-62.13073333,
-62.13073333,
-108.1842919,
-69.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-66.1840131,
-66.62536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.12536796,
-62.13063168,
-62.13063168,
-62.13063168,
-62.13063168,
-62.13063168,
-62.13063168,
-62.13063168,
-62.13063168,
-62.13063168,
-62.13063168,
-62.13063168,
-62.13063168,
-62.13063168,
-62.13063168,
-105.6498538,
-103.0440219,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-499.9762541,
-108.5387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-102.0387278,
-66.00359662,
-25.48435566,
-21.98435566,
-21.98435566,
-21.98435566,
-21.98435566,
-21.98435566,
-343.3991246,
-30.62109976,
-25.65122582,
-23.15664525,
-22.15664525,
-22.15664525,
-22.15664525,
-22.15664525,
-22.15664525,
-22.15675782,
-22.15675782,
-22.15675782,
-22.15675782,
-22.15675782,
-22.15675782,
-22.15675782,
-22.15675782,
-22.15664525,
-22.15664525,
-22.15664525,
-22.15664525,
-22.15664525,
-22.15664525,
-22.15664525,
-22.15664525,
-22.15664525,
-22.15664525,
-22.15664525,
-22.15664525,
-22.11259472,
-22.11259472,
-22.11259472,
-22.11259472,
-22.11259472,
-22.11259472,
-22.11259472,
-22.11259472,
-22.11259472,
-22.11259472,
-22.11259472,
-22.11259472,
-22.11259472,
-22.11259472,
-22.11259472,
-22.11259472,
-22.11259472,
-22.11259472,
-68.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-62.07362578,
-30.12347087,
-29.06451249,
-25.04830371,
-22.04830371,
-22.04830371,
-22.04830371,
-23.40945947,
-21.90945947,
-21.90945947,
-21.90945947,
-21.90945947,
-21.90945947,
-21.90945947,
-21.90945947,
-21.90945947,
-21.90945947,
-21.90945947,
-75.9043819,
-26.40934756,
-21.90934756,
-21.90934756,
-21.90934756,
-21.90934756,
-21.90934756,
-21.90934756,
-21.90934756,
-21.90934756,
-21.90934756,
-21.90934756,
-24.65061786,
-22.15061786,
-22.15061786,
-22.15061786,
-22.15061786,
-22.15061786,
-22.15061786,
-22.15061786,
-22.15061786,
-22.15061786,
-24.65118853,
-22.15118853,
-73.64961066,
-72.14961066,
-72.14961066,
-72.14961066,
-72.14961066,
-29.14996971,
-22.14996971,
-22.14996971,
-22.14996971,
-22.14996971,
-22.14996971,
-22.14996971,
-22.14996971,
-22.14996971,
-22.14996971,
-22.14996971,
-22.14996971,
-22.14996971,
-22.14996971,
-22.14996971,
-22.14996971,
-22.14996971,
-22.14996971,
-54.95881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-52.45881757,
-2697.841388,
-66.90827235,
-62.40827235,
-62.40827235,
-62.40827235,
-62.40827235,
-62.40827235,
-62.40827235,
-62.40827235,
-62.40827235,
-62.40827235,
-62.40827235,
-117.9332216,
-116.0933791,
-112.0933791,
-112.0933791,
-112.0933791,
-112.0933791,
-112.0933791,
-112.0933791,
-66.56803257,
-62.06803257,
-62.06803257,
-62.06803257,
-62.06803257,
-62.06803257,
-62.06803257,
-62.06803257,
-62.06803257,
-62.06803257,
-62.06803257,
-62.06803257,
-62.06803257,
-62.06803257,
-62.06803257,
-62.06803257,
-62.06803257,
-252.0226323,
-252.0226323,
-252.0226323,
-433.2605405,
-68.81331,
-63.22261757,
-62.22261757,
-62.22261757,
-68.7240573,
-64.42195621,
-63.56677083,
-64.56619532,
-62.06630795,
-62.06630795,
-62.06630795,
-62.06630795,
-62.06630795,
-62.06630795,
-62.06630795,
-23.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-24.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-387.5702119,
-30.38002584,
-25.49963708,
-21.99963708,
-21.99963708,
-21.99963708,
-21.99963708,
-23.6502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-194.9499534,
-25.09807086,
-22.1502892,
-22.1502892,
-76.15858847,
-28.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15072961,
-22.15084251,
-22.15084251,
-22.15084251,
-22.15084251,
-22.15084251,
-22.15084251,
-22.15084251,
-22.15084251,
-22.15084251,
-22.15084251,
-22.15084251,
-22.15084251,
-22.15084251,
-24.6502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-22.1502892,
-70.21849415,
-63.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.22390979,
-62.16876306,
-62.16876306,
-62.16876306,
-62.16876306,
-62.16876306,
-62.16876306,
-62.16876306,
-62.16876306,
-62.16876306,
-62.16876306,
-62.16876306,
-62.16876306,
-62.16876306,
-62.16876306,
-62.16876306,
-62.16876306,
-62.16876306,
-64.35030928,
-61.85030928,
-61.85030928,
-61.85030928,
-61.85030928,
-61.85030928,
-61.85030928,
-61.85030928,
-61.85030928,
-61.85030928,
-61.85030928,
-61.85030928,
-61.85030928,
-61.85030928,
-64.55122075,
-61.55122075,
-61.55122075,
-61.55122075,
-105.073123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-101.573123,
-2556.520805,
-108.611104,
-101.611104,
-101.611104,
-101.611104,
-726.1306005,
-107.111104,
-101.611104,
-101.611104,
-101.611104,
-101.611104,
-101.611104,
-101.611104,
-101.611104,
-101.611104,
-101.611104,
-101.611104,
-105.1492327,
-101.6492327,
-101.6492327,
-101.6492327,
-101.6492327,
-101.6492327,
-101.6492327,
-101.6492327,
-101.6492327,
-101.6492327,
-101.6492327,
-101.6492327,
-101.6492327,
-103.1663674,
-101.6663674,
-101.6663674,
-101.6663674,
-101.6663674,
-101.6663674,
-101.6663674,
-101.6663674,
-101.6663674,
-101.6663674,
-101.6663674,
-101.6663674,
-101.6663674,
-101.6663674,
-101.6663674,
-101.6663674,
-101.6663674,
-101.6663674,
-101.6663674,
-101.6663674,
-101.6663674,
-101.6663674,
-101.6663674,
-473.879847,
-103.6281457,
-101.6281457,
-101.6281457,
-101.6281457,
-101.6281457,
-101.6281457,
-101.6281457,
-101.6281457,
-101.6281457,
-101.6281457,
-101.6281457,
-102.6170837,
-101.6170837,
-101.6170837,
-101.6170837,
-101.6170837,
-101.6170837,
-101.6170837,
-101.6170837,
-101.6170837,
-101.6170837,
-101.6170837,
-101.6170837,
-104.09011,
-104.2787428,
-103.7782131,
-103.7787428,
-103.7782131,
-103.7787428,
-103.7782131,
-103.7787428,
-103.7782131,
-103.7787428,
-103.7782131,
-421.2839036,
-412.7839036,
-412.7839036,
-412.7839036,
-412.7839036,
-412.7839036,
-110.2164344,
-103.7169641,
-105.7710136,
-67.72544641,
-62.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-61.7310275,
-28.66877323,
-71.25901363,
-61.75901363,
-61.75901363,
-61.75901363,
-61.75901363,
-61.75901363,
-61.75901363,
-61.75901363,
-61.75901363,
-61.75901363,
-61.75901363,
-61.75901363,
-61.75901363,
-61.75901363,
-61.75901363,
-61.75901363,
-61.7959564,
-65.65975205,
-62.15975205,
-62.15975205,
-62.15975205,
-62.15975205,
-62.15975205,
-62.15975205,
-62.15975205,
-62.15975205,
-62.15975205,
-62.15975205,
-62.15975205,
-62.15975205,
-62.15975205,
-62.15699408,
-31.56680092,
-71.65699408,
-31.56680092,
-71.65699408,
-31.56680092,
-71.65699408,
-31.56680092,
-71.65699408,
-31.56680092,
-71.65699408,
-31.56680092,
-23.1535767,
-71.74338447,
-31.6535767,
-71.74338447,
-31.6535767,
-24.30199404,
-71.3900364,
-61.8900364,
-64.09529666,
-31.508045,
-22.008045,
-22.008045,
-22.008045,
-22.008045,
-22.008045,
-66.98087362,
-111.5678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-102.0678167,
-424.0434656,
-110.767453,
-102.2175963,
-63.226538,
-62.226538,
-62.226538,
-62.226538,
-62.226538,
-62.226538,
-62.226538,
-64.226978,
-62.226978,
-62.226978,
-62.226978,
-62.226978,
-62.226978,
-62.226978,
-62.226978,
-62.226978,
-62.226978,
-62.226978,
-62.226978,
-62.226978,
-62.226978,
-62.226978,
-62.226978,
-62.226978,
-64.70001738,
-62.20001738,
-62.20001738,
-62.20001738,
-62.20001738,
-62.20001738,
-62.20001738,
-62.20001738,
-62.20001738,
-62.20001738,
-62.20001738,
-62.20001738,
-62.20001738,
-62.20001738,
-62.20001738,
-62.20001738,
-62.20001738,
-62.20001738,
-64.96939831,
-65.74701735,
-62.24701735,
-62.24701735,
-62.24701735,
-62.24701735,
-62.24701735,
-62.24701735,
-67.30212479,
-63.78517949,
-62.28517949,
-117.7733739,
-68.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-62.28506825,
-74.6693631,
-62.12260132,
-62.12260132,
-62.12260132,
-62.12260132,
-461.930561,
-70.12260132,
-62.12260132,
-62.12260132,
-62.12260132,
-62.12260132,
-62.12260132,
-62.12260132,
-62.12260132,
-62.12260132,
-62.12260132,
-62.12260132,
-62.12260132,
-62.12260132,
-62.12260132,
-62.12260132,
-62.12260132,
-62.12260132,
-62.12260132,
-62.12260132,
-62.12260132,
-102.1194623,
-102.1194623,
-102.1194623,
-102.1194623,
-102.1194623,
-111.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-102.196686,
-105.1960372,
-102.1960372,
-102.1960372,
-102.1960372,
-102.1960372,
-102.1960372,
-102.1960372,
-102.1960372,
-102.1960372,
-102.1960372,
-102.1960372,
-64.20735802,
-62.20735802,
-62.20735802,
-62.20735802,
-62.20735802,
-62.20735802,
-62.20735802,
-62.20735802,
-62.20735802,
-62.20735802,
-62.20735802,
-62.20735802,
-62.20735802,
-62.20735802,
-62.20735802,
-62.20735802,
-62.20735802,
-62.20735802,
-62.20735802,
-62.20735802,
-62.20735802,
-2778.527149,
-30.16327979,
-63.65485216,
-67.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-120.6665097,
-70.65595964,
-62.15595964,
-120.6665097,
-70.65595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-62.15595964,
-63.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-121.0389146,
-71.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-62.02508966,
-72.09134233,
-62.09134233,
-104.6180807,
-102.1180807,
-102.1180807,
-102.1180807,
-102.1180807,
-102.1180807,
-102.1180807,
-94.09546574,
-64.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-65.06812143,
-65.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-123.1110959,
-73.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-62.08434609,
-62.03248461,
-62.03248461,
-62.03248461,
-27.47988852,
-21.97988852,
-21.97988852,
-21.97988852,
-21.97988852,
-21.97988852,
-21.97988852,
-23.60838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-22.10838611,
-70.06172741,
-62.06172741,
-62.06172741,
-62.06172741,
-62.06172741,
-62.06172741,
-62.06172741,
-62.06172741,
-62.06172741,
-62.06172741,
-62.06172741,
-62.06172741,
-62.06172741,
-62.06172741,
-76.68061009,
-31.09499693,
-22.09499693,
-22.09499693,
-22.09499693,
-22.09499693,
-22.09499693,
-22.09499693,
-22.09499693,
-22.09499693,
-22.09499693,
-22.09499693,
-22.09499693,
-22.09499693,
-22.09499693,
-22.09499693,
-22.09499693,
-22.09499693,
-22.09499693,
-22.1500521,
-338.006831,
-26.28722832,
-22.28722832,
-22.28734395,
-22.28734395,
-22.28734395,
-22.28734395,
-79.29486403,
-28.78722832,
-22.28734395,
-22.28734395,
-22.28734395,
-22.28734395,
-22.28734395,
-22.28734395,
-68.85448966,
-64.85392338,
-62.35392338,
-62.35392338,
-1368.217679,
-67.21264673,
-105.6932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.1932813,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-102.2621048,
-114.6467871,
-104.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-102.1472435,
-422.3851874,
-111.948643,
-101.948643,
-101.948643,
-101.948643,
-101.948643,
-101.948643,
-101.948643,
-101.948643,
-101.948643,
-101.948643,
-101.948643,
-101.948643,
-101.948643,
-101.948643,
-101.948643,
-101.948643,
-101.948643,
-101.948643,
-101.948643,
-101.948643,
-101.948643,
-101.948643,
-101.948643,
-159.4529557,
-107.9482989,
-103.9487603,
-159.9529557,
-107.9482989,
-103.9487603,
-159.9529557,
-107.9482989,
-103.9487603,
-159.9529557,
-107.9482989,
-103.9487603,
-159.9529557,
-107.9482989,
-103.9487603,
-159.9529557,
-107.9482989,
-103.9487603,
-159.9529557,
