Timestep,Ramp0,Ramp1
876,-1864.020295,-2719.819034
877,-2173.031456,-2720.173344
878,-2211.025614,-2058.295651
879,-2201.525614,-2012.791214
880,-2053.838092,-2004.291367
881,-2003.176352,-2321.183917
882,-2101.598759,-2316.683307
883,-1615.037544,-2314.11922
884,-1564.038646,-2314.119208
885,-1606.035444,-2315.81824
886,-1592.035439,-2314.31824
887,-1614.873183,-2324.82426
888,-1986.502725,-2314.324259
889,-1984.501435,-2377.324723
890,-2376.876994,-2372.819791
891,-2462.035313,-2364.319791
892,-2427.539743,-2059.112982
893,-1943.38416,-2053.112982
894,-1932.384413,-2057.614806
895,-2322.671101,-2370.939084
896,-2374.170662,-2417.445932
897,-2370.89275,-2411.421322
898,-2378.389209,-2375.913942
899,-2339.893348,-2368.91302
900,-2332.893882,-2367.618512
901,-725.0310546,-2329.619126
902,-727.5299758,-2681.336948
903,-696.0342229,-2678.838319
904,-2251.743189,-2686.629223
905,-2677.88879,-2682.426394
906,-2721.653298,-2677.426393
907,-2718.653305,-2677.533735
908,-2718.653305,-2722.535465
909,-2765.150734,-2682.533733
910,-2380.767743,-2729.977015
911,-2108.7056,-2725.977023
912,-2767.406591,-2725.977023
913,-2386.267746,-2591.843646
914,-2375.766213,-2197.239104
915,-2372.718965,-2160.236387
916,-2369.718965,-2015.870848
917,-2372.267945,-2056.872441
918,-2378.264505,-2053.372441
919,-2372.481433,-505.087937
920,-2371.090018,-502.5879379
921,-2341.094023,-883.4652647
922,-2286.093898,-835.9648652
923,-2284.595267,-832.4648669
924,-2281.215586,-832.4648669
925,-722.7793996,-835.46641
926,-985.0160691,-835.4648669
927,-1343.207497,-884.4650768
928,-762.3116866,-894.9696069
929,-766.3102437,-526.1036282
930,-804.8076207,-886.2837512
931,-764.8102502,-880.7837504
932,-717.8107646,-870.6830775
933,-752.809628,-895.436026
934,-749.8096285,-883.0552744
935,-749.8096285,-2327.897374
936,-749.8096285,-2691.927043
937,-755.8090808,-2725.92342
938,-749.8090949,-2417.869819
939,-750.8093176,-2061.636783
940,-1113.249826,-2018.640777
941,-1110.249583,-2012.833747
942,-1109.249584,-2327.600782
943,-1153.747039,-2319.962314
944,-1113.749584,-657.0298095
945,-724.3826116,-970.4683899
946,-719.9428087,-1011.463984
947,-719.9428085,-847.9414061
948,-1778.817436,-689.1898841
949,-776.5661821,-694.2910951
950,-469.4978808,-683.2908333
951,-461.4979165,-852.8909245
952,-461.4979166,-2583.452309
953,-464.9958799,-2296.156313
954,-432.5017239,-2284.156315
955,-472.9955925,-2673.521942
956,-508.541169,-2718.529395
957,-860.5155905,-2705.529745
958,-851.015594,-2676.023407
959,-865.6465151,-2658.584184
960,-654.5889401,-2656.213327
961,-1169.409252,-2658.715037
962,-1165.909252,-2717.591957
963,-1165.909252,-2716.459769
964,-1176.912269,-2527.312103
965,-1180.30103,-2590.312214
966,-1233.801404,-2577.312151
967,-1192.303908,-622.45569
968,-1160.845149,-1013.198046
969,-801.8851699,-1011.693535
970,-485.089575,-841.9058174
971,-494.5857993,-840.9058167
972,-489.585245,-842.4068236
973,-483.585254,-843.4049463
974,-488.0856747,-843.9052145
975,-544.0855061,-841.7873941
976,-533.6619091,-490.5860601
977,-533.661881,-482.086068
978,-146.4773326,-503.4149831
979,-96.97723768,-505.7235995
980,-60.47442173,-442.5548063
981,-52.97442998,-498.0541529
982,-2729.63591,-507.5558147
983,-59.66379958,-2251.920781
984,-1258.798018,-2244.92078
985,-1258.798063,-1944.220455
986,-1253.798063,-1981.72319
987,-1611.592564,-2019.724863
988,-1615.595653,-2069.224256
989,-1605.09565,-2457.98877
990,-1565.096538,-2453.396128
991,-1599.886172,-2456.706252
992,-1598.982598,-2777.320765
993,-1201.985147,-2766.320764
994,-2365.670992,-2766.320764
995,-2461.204332,-2024.433821
996,-2459.204596,-730.6589387
997,-2464.704745,-724.1589367
998,-2416.704629,-765.6595108
999,-1000.301078,-764.1595094
1000,-910.3127434,-822.1586991
1001,-903.8127558,-814.1587059
1002,-15.42497918,-60.19778871
1003,-59.44033801,-56.57096961
1004,-66.90656684,-370.6092249
1005,-55.51093791,-366.6055619
1006,-57.00360024,-58.32128783
1007,-56.00969487,-55.31812899
1008,-57.01464206,-57.81770375
1009,-53.51456837,-421.3147337
1010,-53.51456834,-454.5101978
1011,-57.40048911,-454.3719683
1012,-54.62334397,-500.3908561
1013,-365.6345742,-493.3908116
1014,-368.126021,-493.3908116
1015,-362.1262033,-456.3821385
1016,-364.1264396,-2410.374713
1017,-323.6300752,-2410.39313
1018,-327.2773938,-2654.278054
1019,-322.7774124,-464.0265578
1020,-324.279482,-146.8444041
1021,-324.0180321,-143.3444048
1022,-332.8493607,-147.3506734
1023,-325.8516431,-111.825828
1024,-1658.197973,-103.3258376
1025,-1689.199296,-150.3091658
1026,-1685.199325,-458.0958416
1027,-1662.698366,-145.3930169
1028,-500.2885321,-515.0391408
1029,-493.2885752,-518.5735797
1030,-494.5826167,-506.3641799
1031,-493.0826209,-508.0279302
1032,-2004.137224,-510.600103
1033,-2009.616043,-507.751378
1034,-2744.646829,-518.725595
1035,-2747.884251,-505.2255962
1036,-2648.03345,-472.2374133
1037,-2636.033447,-465.2386457
1038,-2636.033447,-421.7305919
1039,-2636.033447,-729.2125965
1040,-2683.04463,-726.707833
1041,-2676.044614,-724.7078323
1042,-2677.424861,-771.1980625
1043,-2479.369308,-460.2801296
1044,-2475.869335,-456.3417131
1045,-2475.766499,-512.8395291
1046,-2679.825057,-504.839528
1047,-2679.817224,-902.4221464
1048,-2680.566257,-862.9080488
1049,-2681.214509,-502.8921275
1050,-2373.97985,-864.4080623
1051,-2366.364848,-845.9106807
1052,-2366.36394,-810.4111424
1053,-2417.888807,-860.9088813
1054,-2722.748491,-2330.652124
1055,-2337.82041,-2329.148396
1056,-581.6921388,-859.4053141
1057,-610.1745065,-855.9053291
1058,-605.1683561,-855.9053291
1059,-602.6683561,-866.4085917
1060,-968.6045564,-818.91605
1061,-1263.723638,-433.5302941
1062,-1262.719976,-424.5303435
1063,-1261.219975,-427.2802072
1064,-1263.723667,-428.0303431
1065,-1275.229557,-376.5291068
1066,-1223.73746,-773.7152813
1067,-946.4547701,-765.7152776
1068,-983.4296432,-807.7103724
1069,-971.9296805,-819.7365117
1070,-1029.429567,-819.2116839
1071,-589.0410778,-805.7732915
1072,-532.0414677,-451.0375204
1073,-986.9296249,-446.5414752
1074,-1255.713658,-225.959093
1075,-1253.719766,-223.959108
1076,-1254.220097,-2735.294041
1077,-1252.220002,-2730.701147
1078,-1253.215091,-2727.698409
1079,-1251.21509,-2371.56426
1080,-896.9495333,-2330.051003
1081,-891.9495241,-2324.551008
1082,-892.9496318,-98.8595633
1083,-863.4763165,-92.85961723
1084,-600.1117294,-95.43684047
1085,-461.2687824,-92.43690221
1086,-446.2664701,-92.43690224
1087,-446.7698843,-2109.972071
1088,-553.82216,-2159.516864
1089,-544.8222783,-2370.029735
1090,-509.8392544,-2365.029735
1091,-546.3336715,-2729.600928
1092,-521.8479433,-2732.840947
1093,-847.4658917,-2727.033257
1094,-848.9542949,-2730.029079
1095,-367.7342235,-2488.892356
1096,-731.3708107,-2273.197887
1097,-769.3564631,-1225.398802
1098,-732.3398508,-919.1639656
1099,-727.3452429,-913.1639747
1100,-729.8458212,-918.6466721
1101,-727.3406176,-1482.101138
1102,-727.8467772,-1631.905097
1103,-418.6458386,-419.3482971
1104,-814.2579234,-467.844895
1105,-806.7548885,-417.8484276
1106,-851.7386634,-808.2436857
1107,-810.2527381,-806.7363528
1108,-420.0372155,-803.236358
1109,-376.0439803,-803.236358
1110,-374.6930552,-2405.708269
1111,-373.6930276,-2025.248924
1112,-373.6930276,-2383.817818
1113,-416.1864506,-2372.317806
1114,-416.8455571,-2020.11717
1115,-413.3457757,-1983.643739
1116,-416.0814836,-1973.143741
1117,-505.443498,-1973.143741
1118,-677.9779052,-1973.144717
1119,-673.9777429,-1672.916955
1120,-1086.957279,-1629.429479
1121,-619.4366043,-2020.457697
1122,-737.1529418,-2014.955424
1123,-734.6529506,-1627.996953
1124,-734.6529506,-1941.183892
1125,-781.138049,-1932.621686
1126,-775.637977,-1935.627293
1127,-774.6379641,-1932.627292
1128,-660.2587013,-1938.339762
1129,-2693.42732,-1933.339777
1130,-2736.452551,-2326.368301
1131,-661.2790813,-462.4796711
1132,-659.7785519,-455.9769623
1133,-800.0771963,-1409.701178
1134,-762.0623312,-377.6382928
1135,-761.06296,-20.85352758
1136,-454.3338687,-12.85349856
1137,-2018.314376,-12.91670882
1138,-2376.755061,-15.41101433
1139,-2772.575535,-381.0340225
1140,-2724.585113,-422.0195961
1141,-447.4294579,-418.6175218
1142,-486.9434634,-414.6174954
1143,-484.4431754,-809.0334693
1144,-481.9431544,-2341.192797
1145,-481.9431544,-2335.8652
1146,-497.4787375,-2340.378587
1147,-481.9787369,-850.0441399
1148,-484.4790255,-844.0441591
1149,-481.9790442,-1160.465412
1150,-800.8528279,-1166.321109
1151,-795.8107576,-1167.269163
1152,-796.1377589,-1156.26914
1153,-793.137785,-1168.046172
1154,-1164.836782,-1154.546183
1155,-1154.836783,-446.2713202
1156,-1158.154949,-1157.046187
1157,-1158.095864,-1209.046751
1158,-1158.096095,-1216.222384
1159,-1157.750885,-1202.722379
1160,-2019.943286,-1168.737247
1161,-1162.250899,-1162.737194
1162,-1206.749951,-1162.737194
1163,-1205.24995,-1164.740639
1164,-1205.24995,-1163.899335
1165,-1205.24995,-810.7554626
1166,-1205.24995,-2367.176569
1167,-1206.248895,-808.7554715
1168,-1348.308533,-803.2554667
1169,-1363.855809,-817.2982151
1170,-1368.345123,-859.3121879
1171,-1169.788673,-855.316882
1172,-1165.288664,-2169.714172
1173,-1169.777732,-2178.710803
1174,-1165.277745,-1724.251919
1175,-1132.259874,-806.5813293
1176,-1084.261165,-802.0813428
1177,-722.7223307,-802.0813428
1178,-713.7236048,-815.5511777
1179,-1078.90894,-804.5509165
1180,-715.4503015,-802.0508941
1181,-761.431781,-802.050894
1182,-811.4301009,-802.050894
1183,-436.3131175,-1204.567928
1184,-426.3107074,-804.0508867
1185,-2687.685501,-793.1802919
1186,-2684.331149,-803.550903
1187,-2641.819434,-802.050894
1188,-2637.319437,-802.050894
1189,-2637.319437,-855.0547198
1190,-2695.326998,-2088.367278
1191,-2057.140057,-857.054706
1192,-2358.168281,-863.5340183
1193,-2353.430684,-852.0340189
1194,-2354.284849,-548.8668449
1195,-2351.784816,-532.7354245
1196,-2351.784816,-542.8668362
1197,-2356.796335,-545.006037
1198,-2357.997608,-542.5060475
1199,-2359.987171,-496.9954407
1200,-2355.519022,-461.0137376
1201,-2354.129119,-465.0093787
1202,-2351.629129,-503.9159365
1203,-2351.629129,-494.4159088
1204,-2351.629129,-864.0837783
1205,-2358.646867,-858.9034111
1206,-2409.632946,-2067.109479
1207,-2410.570304,-2461.131554
1208,-2403.567903,-2451.133121
1209,-2097.170263,-2765.361684
1210,-2094.67237,-2760.361685
1211,-2093.17237,-2760.361685
1212,-1711.164269,-2760.361685
1213,-1707.155593,-2763.867496
1214,-1674.17907,-2725.880202
1215,-1980.244718,-2420.303937
1216,-2022.724732,-2418.794009
1217,-2015.730279,-2411.794009
1218,-2013.175218,-2416.800964
1219,-2411.266668,-2412.803621
1220,-382.6361869,-2728.879219
1221,-378.1893296,-2720.37922
1222,-27.58674219,-2678.386161
1223,-82.60585941,-2677.601023
1224,-134.6115025,-2671.101023
1225,-522.3197511,-2674.188673
1226,-19.2067522,-2673.313626
1227,-74.2018132,-2673.688719
1228,-573.1934094,-2727.683934
1229,-564.4866447,-2369.945957
1230,-2336.659949,-2363.999428
1231,-2723.191388,-2361.499432
1232,-2716.691388,-2363.251516
1233,-2716.691388,-2362.581149
1234,-2737.383496,-2364.999468
1235,-2721.8835,-2361.416731
1236,-2721.8835,-2362.519502
1237,-2721.95463,-2364.026536
1238,-2723.959564,-2363.721579
1239,-2723.461662,-2364.026563
1240,-2728.152488,-809.7673413
1241,-2774.621073,-808.7450964
1242,-2771.146828,-804.2450965
1243,-2763.349758,-807.7403165
1244,-2761.276543,-806.520118
1245,-2417.927511,-820.0144956
1246,-2407.4272,-424.9037131
1247,-2373.257794,-416.4635987
1248,-2412.729438,-463.479818
1249,-2405.235817,-455.979628
1250,-2407.725123,-770.9715419
1251,-2401.8014,-766.9717298
1252,-2406.814395,-412.1696996
1253,-2406.30708,-414.1682402
1254,-2407.316099,-402.1682448
1255,-2404.383276,-457.6690879
1256,-2404.816123,-452.1690891
1257,-2406.825125,-850.9347773
1258,-2408.80899,-1198.033158
1259,-2401.808991,-1194.033158
1260,-1165.058962,-327.726427
1261,-1199.051822,-322.7265345
1262,-1192.551828,-26.3170234
1263,-1595.562836,-2778.420086
1264,-1633.827486,-2767.920085
1265,-1597.340189,-2739.888146
1266,-1767.704716,-103.7101423
1267,-1927.584405,-2734.077899
1268,-1612.882481,-2732.062338
1269,-1611.882484,-2727.062338
1270,-1545.820011,-2727.062338
1271,-2004.321484,-81.34189237
1272,-767.0613772,-756.6311683
1273,-381.8357717,-754.1312175
1274,-376.8415319,-747.0775369
1275,-377.8340543,-743.5775394
1276,-372.8341729,-743.5775394
1277,-372.834173,-722.6011371
1278,-18.96299427,-713.600414
1279,-13.46300917,-1108.349753
1280,-58.97742407,-1135.842737
1281,-53.47741675,-1183.995273
1282,-18.46410646,-1182.995273
1283,-239.0904086,-1605.612682
1284,-600.2047649,-1632.551207
1285,-381.0256215,-380.689628
1286,-385.283563,-374.1894993
1287,-689.8946521,-375.494548
1288,-683.8946385,-375.490926
1289,-683.8954414,-375.3146409
1290,-687.8853464,-70.06274155
1291,-1767.087061,-63.44416869
1292,-2359.277589,-214.7731765
1293,-2355.777584,-260.7934075
1294,-1972.881297,-302.276781
1295,-2335.328419,-603.9406379
1296,-2325.732266,-302.2768512
1297,-2326.879383,-292.776886
1298,-2022.312181,-506.9531756
1299,-1935.615845,-455.9506396
1300,-2332.879105,-420.9639802
1301,-2644.244462,-415.4695171
1302,-2635.744462,-413.4688279
1303,-2638.240888,-57.12425793
1304,-2637.240709,-2067.015159
1305,-2640.498697,-2063.515129
1306,-2688.528311,-2385.465701
1307,-2678.946742,-2398.830464
1308,-2679.528306,-2041.465005
1309,-2668.98812,-2028.112746
1310,-2717.988533,-1979.109488
1311,-2374.782745,-1725.474142
1312,-2726.48853,-1712.974139
1313,-2726.17699,-1767.980733
1314,-588.1413273,-2104.694344
1315,-585.1413445,-2095.194344
1316,-587.1454442,-2101.213046
1317,-1837.127676,-2095.211423
1318,-1835.627672,-2416.477869
1319,-2373.374605,-2104.711445
1320,-2367.866187,-2095.211424
1321,-68.23979417,-2095.211424
1322,-65.23757,-2095.211424
1323,-26.74587352,-2096.365172
1324,-13.74587537,-2095.3636
1325,-13.74593217,-898.0851938
1326,-74.24050904,-512.9814509
1327,-63.74050729,-906.3453029
1328,-63.74050729,-541.5614224
1329,-63.80778792,-545.0581687
1330,-63.80778527,-494.5607157
1331,-63.80706836,-485.0621623
1332,-63.80707882,-488.1466457
1333,-432.4770329,-484.6466688
1334,-422.476987,-491.1474795
1335,-588.2939045,-2301.322374
1336,-427.907121,-494.147539
1337,-422.4072494,-498.6148739
1338,-814.9993214,-484.6148999
1339,-811.999325,-544.6202534
1340,-811.999325,-534.6202516
1341,-818.9884106,-497.6117408
1342,-814.9944721,-494.6117428
1343,-1132.281125,-494.6117428
1344,-769.4028635,-462.6282857
1345,-765.6100185,-454.4824838
1346,-1132.100727,-445.9631652
1347,-1123.100724,-479.9498546
1348,-1123.100724,-424.9457046
1349,-1079.106247,-1114.637673
1350,-723.6876813,-425.4457237
1351,-725.8268973,-421.9457064
1352,-713.3289636,-455.9726942
1353,-711.8289457,-412.4851958
1354,-1056.100885,-405.655525
1355,-1097.086417,-771.6456806
1356,-726.7954345,-765.1456787
1357,-763.7907086,-765.1456787
1358,-725.7997372,-765.1456787
1359,-721.7997222,-1089.784488
1360,-734.8257698,-1078.88556
1361,-689.313328,-1712.209202
1362,-724.8071191,-1705.530436
1363,-737.6039621,-1084.644973
1364,-1106.688561,-1081.490632
1365,-761.0389017,-1168.876483
1366,-757.038611,-1167.878106
1367,-449.8029148,-1168.881392
1368,-490.784387,-1168.652708
1369,-2304.94513,-2774.058919
1370,-2295.945062,-1023.084075
1371,-2295.773167,-1016.977409
1372,-2295.773171,-1076.974077
1373,-1941.522648,-1170.535903
1374,-1893.017099,-1175.662581
1375,-1581.533298,-2119.293198
1376,-1965.942098,-2178.297344
1377,-2285.828961,-1972.306168
1378,-418.894657,-717.3906885
1379,-413.8947334,-713.8906895
1380,-784.8897756,-766.8931257
1381,-778.6593607,-809.3787461
1382,-778.6655197,-803.8787567
1383,-774.6654224,-807.7521474
1384,-788.6442446,-803.2521423
1385,-834.6250399,-803.3653688
1386,-825.1251447,-803.3653648
1387,-825.1251447,-1168.748447
1388,-825.1251447,-1178.820632
1389,-1072.344608,-1169.488899
1390,-1066.344605,-1168.320586
1391,-1078.373355,-1212.306325
1392,-1068.869114,-1222.133446
1393,-1066.369113,-1206.633451
1394,-980.7295017,-1206.633451
1395,-975.2295079,-1166.631152
1396,-975.2310048,-1167.656983
1397,-975.2310061,-1124.139297
1398,-975.2310061,-1126.64997
1399,-933.7350146,-1168.145078
1400,-925.234955,-1121.149613
1401,-925.2349555,-809.6075354
1402,-97.00837081,-851.090439
1403,-927.7349929,-849.1031708
1404,-925.2349555,-808.61164
1405,-927.2291641,-1120.050231
1406,-939.9453794,-1160.559911
1407,-937.945626,-1208.559892
1408,-1157.293549,-901.6581099
1409,-1159.293833,-536.9929035
1410,-1125.772706,-533.9928915
1411,-1173.77741,-150.2559238
1412,-815.7076626,-148.5045156
1413,-805.2076699,-149.2973156
1414,-774.2248903,-457.8892675
1415,-812.743656,-385.9587513
1416,-848.7539884,-418.8126229
1417,-849.505011,-375.8185296
1418,-846.0048884,-367.7489698
1419,-829.6015327,-377.3185528
1420,-825.1015225,-373.81853
1421,-825.1015225,-592.9777658
1422,-1197.821685,-584.977708
1423,-1194.820798,-586.4811913
1424,-1114.79044,-584.9811841
1425,-1206.820829,-584.9811841
1426,-896.0438616,-239.1912303
1427,-911.1265392,-193.1932471
1428,-2770.772119,-185.6970411
1429,-899.6265317,-325.4049498
1430,-896.6265385,-324.4049608
1431,-897.8458002,-1775.459068
1432,-858.4554769,-1773.9591
1433,-867.9499609,-1773.9591
1434,-470.915306,-1773.9591
1435,-678.8314472,-1773.9591
1436,-525.6737431,-1785.968695
1437,-493.6574147,-214.7686044
1438,-485.6574465,-268.2328432
1439,-782.155071,-253.7317378
1440,-776.6550677,-229.2689227
1441,-800.6615561,-530.5230655
1442,-786.66156,-522.4598608
1443,-798.1392806,-522.4598568
1444,-788.6486173,-522.4598568
1445,-786.1485815,-522.4598568
1446,-786.1485815,-525.4664814
1447,-815.9848325,-522.4675895
1448,-776.9791044,-522.4675863
1449,-826.9848407,-522.5308534
1450,-826.0019049,-522.5308576
1451,-816.0019019,-522.5308576
1452,-816.0019019,-522.5308576
1453,-816.999428,-522.5308576
1454,-1213.069898,-221.7777401
1455,-1208.066776,-213.777718
1456,-1218.601271,-384.0588918
1457,-1173.079654,-380.5506235
1458,-1213.101259,-375.1125617
1459,-1206.599759,-375.1125517
1460,-850.3677295,-422.0944987
1461,-843.8677292,-262.8181007
1462,-852.6984151,-253.8180188
1463,-807.1904247,-255.3142538
1464,-810.6905835,-468.9049878
1465,-414.4457267,-475.4252352
1466,-418.6996392,-455.7728559
1467,-413.1182108,-414.2697007
1468,-284.002051,-801.9514689
1469,-274.5020247,-668.6426533
1470,-108.2578882,-1704.665575
1471,-499.105867,-1699.673585
1472,-539.5971262,-672.1485926
1473,-534.5971671,-1985.961488
1474,-536.5917673,-1985.964532
1475,-486.5919358,-849.9675491
1476,-2340.657963,-846.4642954
1477,-2292.670617,-848.4686408
1478,-2282.170634,-849.8772567
1479,-1930.142305,-803.8764726
1480,-2318.305359,-858.8692784
1481,-2314.060978,-697.9965821
1482,-2314.305375,-914.9755477
1483,-2360.786966,-908.9819661
1484,-2353.787119,-903.9136107
1485,-2411.276815,-903.9136109
1486,-2104.902636,-903.9136109
1487,-2052.41116,-1281.956677
1488,-2043.911156,-1025.596674
1489,-2043.911156,-1014.596572
1490,-2044.908693,-1985.916463
1491,-2047.303759,-1638.816666
1492,-2046.908631,-698.0530343
1493,-2052.433483,-696.0530197
1494,-2411.328967,-696.0530197
1495,-2726.08205,-696.0530197
1496,-2713.676371,-696.0530197
1497,-2415.006876,-399.4533584
1498,-2719.191972,-447.9245729
1499,-2710.691972,-621.9524829
